,id,date,rawContent,cleaned_content
25,5426,2022-02-24 23:43:30+00:00,@abenarhsally @SIKAOFFICIAL1 Thanks boss 🙏😂😊,thanks boss
26,5427,2022-02-24 23:42:41+00:00,"For those of you calling for separation war in Nigeria,this is Ukrainian woman. She lost all her children yesterday night.. https://t.co/2I0vNzutFe",for those of you calling for separation war in nigeriathis is ukrainian woman she lost all her children yesterday night
27,5428,2022-02-24 23:42:36+00:00,This sounds like the world just ended https://t.co/kXDb381YvP,this sounds like the world just ended
28,5429,2022-02-24 23:42:31+00:00,"If you’re building something cool, reach out to me ♥️ https://t.co/awNafUE309",if youre building something cool reach out to me
29,5430,2022-02-24 23:42:22+00:00,Link Nana Addo to Putin ... 😹 https://t.co/I6Oe3jbq4C,link nana addo to putin
30,5431,2022-02-24 23:42:13+00:00,"@ANKAMAGYIMI__ Nobody swore 
Arteta na agyimi",nobody swore arteta na agyimi
31,5432,2022-02-24 23:41:44+00:00,@Dansowaa15 @SIKAOFFICIAL1 Hmmm...and someone chooses to insult me for this same thing too my dear... For no reason at all...SMH,hmmm and someone chooses to insult me for this same thing too my dear for no reason at all smh
32,5433,2022-02-24 23:41:40+00:00,@titokgh 💯💯😂,
33,5434,2022-02-24 23:40:49+00:00,B I G F U E G O 🔥🤌🏿 https://t.co/jWD6EezdRR,b i g f u e g o
34,5435,2022-02-24 23:40:42+00:00,@MetMadrid @superleaguegh @Urusfc Ala kandori kandani,ala kandori kandani
35,5436,2022-02-24 23:40:17+00:00,@SIKAOFFICIAL1 Mmm...,mmm
36,5437,2022-02-24 23:39:59+00:00,@adeniji900 @ShehuSani See this one..sense left you many years ago,see this one sense left you many years ago
37,5438,2022-02-24 23:39:47+00:00,@_borntowin1 @delavega_100 @iLatif_ makes the song lose energy,makes the song lose energy
38,5439,2022-02-24 23:38:28+00:00,Correction: Kotoko won Dreams FC on Legon Cities as tweeted earlier https://t.co/k8MDmNHgg2,correction kotoko won dreams fc on legon cities as tweeted earlier
39,5440,2022-02-24 23:36:58+00:00,"Wow

Just wow😂🤣🤣 https://t.co/GECZPUtoOi",wow just wow
40,5441,2022-02-24 23:36:08+00:00,@BostonSore Jams 🔥🔥🔥,jams
41,5442,2022-02-24 23:35:57+00:00,"When you’re hard working , it gems both your body and pocket😘",when youre hard working it gems both your body and pocket
42,5443,2022-02-24 23:35:47+00:00,.@cmjofficial_ Herh this your header dierrr I jealous am o,herh this your header dierrr i jealous am o
43,5444,2022-02-24 23:35:43+00:00,@debby_mo_ 😂😂😂,
44,5445,2022-02-24 23:34:28+00:00,#TBT ❤ https://t.co/X4VvO6fVM8,
45,5446,2022-02-24 23:34:02+00:00,@UNICEF @UNICEFUSA @UNICEF_uk Is there any difference between the Children of Palestine 🇵🇸 and the Children in Ukraine 🇺🇦..??? #SayNoToOppression💔,is there any difference between the children of palestine and the children in ukraine
46,5447,2022-02-24 23:34:00+00:00,Eii Oman Ghana 🇬🇭 https://t.co/jSbL2y5G4s,eii oman ghana
47,5448,2022-02-24 23:32:50+00:00,@hrmiryne @77_legionn @JamesMarchity,
48,5449,2022-02-24 23:32:37+00:00,@OhemaAgyei Recommendations here would help some of us🙂,recommendations here would help some of us
49,5450,2022-02-24 23:32:11+00:00,@Qweci__GH @JamesMarchity,
50,5451,2022-02-24 23:31:36+00:00,@NaaKamara 😂😂😂,
51,5452,2022-02-24 23:31:00+00:00,"The times of War is past and gone 
Putin should stop this 
It is barbaric",the times of war is past and gone putin should stop this it is barbaric
52,5453,2022-02-24 23:30:54+00:00,@ellyserwaaa @JamesMarchity,
53,5454,2022-02-24 23:30:24+00:00,@gyaigyyimii @JamesMarchity,
54,5455,2022-02-24 23:30:23+00:00,@fredy_gedo I love this,i love this
55,5456,2022-02-24 23:30:02+00:00,@the44bulldog @iLatif_ ???,
56,5457,2022-02-24 23:29:31+00:00,@ThisIsTheNaya Sheldon ♥️,sheldon
57,5458,2022-02-24 23:28:13+00:00,@Shakewaa12 We are there,we are there
58,5459,2022-02-24 23:27:33+00:00,@delavega_100 @_borntowin1 @iLatif_ that's the space everyone is talking about,thats the space everyone is talking about
59,5460,2022-02-24 23:27:28+00:00,@Efua_1122 @JamesMarchity,
60,5461,2022-02-24 23:27:20+00:00,This is not true. Putin is defending Russia and hee allies. Any correct nation would have done same. https://t.co/O5g4LRdhTc,this is not true putin is defending russia and hee allies any correct nation would have done same
61,5462,2022-02-24 23:26:53+00:00,A REPEAT or REVENGE? https://t.co/k8MDmNHgg2,a repeat or revenge
62,5463,2022-02-24 23:26:09+00:00,@johndumelo I proclaim it in the name of Jesus Christ.,i proclaim it in the name of jesus christ
63,5464,2022-02-24 23:25:59+00:00,"Positive and high camp spirit at Asante Kotoko heading into Match Day 18 duel against Legon Cities this weekend in Kumasi.

In the previous season's fixture the Porcupines came from a goal down to win Legon Cities by 3 goals in a dramatic fashion in Accra.

👌 https://t.co/ZFWwzNgqW3",positive and high camp spirit at asante kotoko heading into match day 18 duel against legon cities this weekend in kumasi in the previous seasons fixture the porcupines came from a goal down to win legon cities by 3 goals in a dramatic fashion in accra
64,5465,2022-02-24 23:24:43+00:00,@_16_years Ei so wale he papapapapaa alll ei,ei so wale he papapapapaa alll ei
65,5466,2022-02-24 23:24:39+00:00,"🤣🤣🤣🤣🤣
E for Ewiaaase https://t.co/05KS24nXKS",e for ewiaaase
66,5467,2022-02-24 23:23:57+00:00,"Asa is special 🦋
#V",asa is special
67,5468,2022-02-24 23:23:27+00:00,@NaaKamara Wo gyae mu aa ahye agu,wo gyae mu aa ahye agu
68,5469,2022-02-24 23:23:21+00:00,@wooda_10 Niqqas always skipping scenes,niqqas always skipping scenes
69,5470,2022-02-24 23:23:04+00:00,"@PulseGhana Loose 
To enable peace and stability around my dick and balls",loose to enable peace and stability around my dick and balls
70,5471,2022-02-24 23:22:20+00:00,@ellyserwaaa @ThamStephen3,
71,5472,2022-02-24 23:22:15+00:00,"Hmmm, Mo de3 mo! https://t.co/5Gv4egLT6i",hmmm mo de3 mo
72,5473,2022-02-24 23:22:13+00:00,@theakyemmafia Zomi,zomi
73,5474,2022-02-24 23:21:40+00:00,🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/Qclv2SEMcX,
74,5475,2022-02-24 23:21:32+00:00,We can give that special person a surprise in the office on your behalf. Don't think too much.just give us a call. @ Ablekuma Agape https://t.co/1XTJLFYpf2,we can give that special person a surprise in the office on your behalf dont think too much just give us a call ablekuma agape
75,5476,2022-02-24 23:21:06+00:00,We are learning from the best...... https://t.co/cFxfSm70cQ,we are learning from the best
76,5477,2022-02-24 23:20:56+00:00,"@BoboShuntI @Rapgbee Eiii Ghana 🇬🇭 pipos 
How did u know",eiii ghana pipos how did u know
77,5478,2022-02-24 23:20:32+00:00,😂😂😂😂😂 https://t.co/dHSQaUZiYL,
78,5479,2022-02-24 23:20:28+00:00,"Excel Thursday results. 24.02.22
Congratulations to all winners!
#alphalotto #excelthursday #winningnumbers #money #winner https://t.co/o4VLA8CTPm",excel thursday results 24 02 22 congratulations to all winners
79,5480,2022-02-24 23:20:27+00:00,They are not good. Mo na mo asa tweakai https://t.co/0OZPoc3n9q,they are not good mo na mo asa tweakai
80,5481,2022-02-24 23:20:27+00:00,@Pallaspyro We are Barcelona!,we are barcelona
81,5482,2022-02-24 23:20:17+00:00,"@Thomaspartey22 was incredible tonite, he has to be complimented. My MOTM https://t.co/S7QAtkQKli",was incredible tonite he has to be complimented my motm
82,5483,2022-02-24 23:20:07+00:00,@theyawofosu He dey do me azaaa soooor,he dey do me azaaa soooor
83,5484,2022-02-24 23:20:06+00:00,On God. 🙇🏾‍♂️ https://t.co/ixWSx6Ah86,on god
84,5485,2022-02-24 23:19:33+00:00,@94LowKey @QuasiBurnerxx I'm sure,im sure
85,5486,2022-02-24 23:19:08+00:00,@andythetwelfth 😭😭,
86,5487,2022-02-24 23:18:58+00:00,"@lydiaforson Sister Lydia me di33 I don't know if I have relatives there but I'm concerned about our citizens infact the Africans at large there 
Cuz how can lizard 🦎  chew pepper 🌶 for the frog to suffer 😭",sister lydia me di33 i dont know if i have relatives there but im concerned about our citizens infact the africans at large there cuz how can lizard chew pepper for the frog to suffer
87,5488,2022-02-24 23:18:43+00:00,"De3 wo ka fa me ho no, me te no tongues ~ Sarkodie",de3 wo ka fa me ho no me te no tongues sarkodie
88,5489,2022-02-24 23:18:43+00:00,"@SIKAOFFICIAL1 Oh please translate 🥺😂
It's his expressions for me though...😂😂",oh please translate its his expressions for me though
89,5490,2022-02-24 23:18:19+00:00,@_Tukilee Facts,facts
90,5491,2022-02-24 23:18:01+00:00,@esikyire @MaurmeEphuaSey @SmirnoffGhana 😂,
91,5492,2022-02-24 23:17:48+00:00,You don't say https://t.co/4igStDyaRr,you dont say
92,5493,2022-02-24 23:17:36+00:00,@official_gavnah 😭,
93,5494,2022-02-24 23:17:22+00:00,Liverpool is ⚰ https://t.co/l07pURYwqs,liverpool is
94,5495,2022-02-24 23:17:16+00:00,@ligueblogsante @WACCBIP_UG https://t.co/mv8lHwLKx0,
95,5496,2022-02-24 23:17:10+00:00,@IzzatElKhawaja Okay... so this one over me 😂😂😂😆 🤣🤦,okay so this one over me
96,5497,2022-02-24 23:17:06+00:00,🎶 For The Love Of A Princess,for the love of a princess
97,5498,2022-02-24 23:17:00+00:00,@nicky_fizzy @iamkalkuz Juve sef he no do much . His problem b consistency but on a good day hes as good as it gets,juve sef he no do much his problem b consistency but on a good day hes as good as it gets
98,5499,2022-02-24 23:16:57+00:00,@ksheldongh U want trouble 😆 🤣 😂 😹 😆,u want trouble
99,5500,2022-02-24 23:16:37+00:00,@iam_niii 🤣🤣🤣,
0,5501,2022-02-25 23:59:57+00:00,@KofiAgyeman_ @didipreko @AnthonyElanga Oh yes ooo,oh yes ooo
1,5502,2022-02-25 23:59:47+00:00,I found me a gem 💎,i found me a gem
2,5503,2022-02-25 23:59:44+00:00,@the_law_himself Booiiii333😂😂😂,booiiii333
3,5504,2022-02-25 23:59:07+00:00,@Swanskid_ @sugakhay @Kelvin98048498,
4,5505,2022-02-25 23:59:05+00:00,@Ing_nanakay Why?😂,why
5,5506,2022-02-25 23:58:45+00:00,@Swanskid_ @sugakhay @Kelvin98048498,
6,5507,2022-02-25 23:57:06+00:00,@itz_Prince4real 😂😂😂,
7,5508,2022-02-25 23:57:01+00:00,@MillsBrave @sugakhay @jabaligainz @Kelvin98048498,
8,5509,2022-02-25 23:56:16+00:00,Bas Bas Bas 🔥🔥🔥https://t.co/66v1aXpCLE,bas bas bas
9,5510,2022-02-25 23:56:07+00:00,@the_law_himself We are in charge of gatemen??,we are in charge of gatemen
10,5511,2022-02-25 23:56:05+00:00,"Rebellious sinners and backsliders should know that nobody has ever contended with the Lord and prevailed. The only viable option for salvation, life and peace is for the sinner to repent genuinely and turn unto the Lord God of heaven in spirit and in truth.   #Jesus_only",rebellious sinners and backsliders should know that nobody has ever contended with the lord and prevailed the only viable option for salvation life and peace is for the sinner to repent genuinely and turn unto the lord god of heaven in spirit and in truth
11,5512,2022-02-25 23:55:29+00:00,@FcMutuallxs @kofithebos,
12,5513,2022-02-25 23:55:23+00:00,@FcMutuallxs Ifb,ifb
13,5514,2022-02-25 23:54:50+00:00,@Smart_chain_guy @IberIveren @Teime_on @AlabiSZN Bros I think we should know,bros i think we should know
14,5515,2022-02-25 23:54:46+00:00,@mide_oyetola @Kelvin98048498,
15,5516,2022-02-25 23:53:36+00:00,"THOUGHT FOR THE DAY: It is unwise to dare God.

THE BIBLE IN ONE YEAR: 1 CORINTHIANS 8-11

Happy Blessed Saturday..❤️🔥🔥",thought for the day it is unwise to dare god the bible in one year 1 corinthians 8 11 happy blessed saturday
16,5517,2022-02-25 23:52:42+00:00,@spectatorindex Akuffo Addo just dey find problem give person https://t.co/9BEMG3SCkU,akuffo addo just dey find problem give person
17,5518,2022-02-25 23:52:12+00:00,@ify_gripz @Kelvin98048498,
18,5519,2022-02-25 23:52:03+00:00,@ify_gripz @Kelvin98048498,
19,5520,2022-02-25 23:51:57+00:00,@didipreko @KyeiBernardo @AnthonyElanga Small time Kotoko go do some give Etouga,small time kotoko go do some give etouga
20,5521,2022-02-25 23:51:35+00:00,@Quophie_Nat Amen,amen
21,5522,2022-02-25 23:51:30+00:00,@_Jessica_Yeboah 🥰🥰 yes love,yes love
22,5523,2022-02-25 23:51:05+00:00,@keepfit_360 @Amgsarkcess @FTFGhana Oh no worries. And thank you ☺️,oh no worries and thank you
23,5524,2022-02-25 23:50:50+00:00,Eiii... They have started https://t.co/uioSgeREEF,eiii they have started
24,5525,2022-02-25 23:50:47+00:00,@kwakumorlor @FTFGhana Amen,amen
25,5526,2022-02-25 23:49:44+00:00,@BossbabyTalk @Kelvin98048498,
26,5527,2022-02-25 23:49:36+00:00,https://t.co/B4FXy6VKRR https://t.co/Cnr4we0tQY,
27,5528,2022-02-25 23:48:49+00:00,@kwameNzyme It was a miscount,it was a miscount
28,5529,2022-02-25 23:48:46+00:00,@RealKalygains @Kelvin98048498,
29,5530,2022-02-25 23:47:17+00:00,@SZACRAVE @Holiczzz Damn didn’t know she was that thick,damn didnt know she was that thick
30,5531,2022-02-25 23:47:01+00:00,@jabaligainz @Kelvin98048498,
31,5532,2022-02-25 23:46:42+00:00,@FcMutuallxs @kofithebos,
32,5533,2022-02-25 23:46:37+00:00,@FcMutuallxs Ifb,ifb
33,5534,2022-02-25 23:46:23+00:00,"Swears I am playing ""Always"" and I refuse to believe Darkoo is a female.. in one of her verses she said ""I love my women like ....... "" Arh well https://t.co/dfAwL0GZHz",swears i am playing always and i refuse to believe darkoo is a female in one of her verses she said i love my women like arh well
34,5535,2022-02-25 23:45:58+00:00,Be a coward. Give up on your dreams! And live the rest of your life regretting!,be a coward give up on your dreams and live the rest of your life regretting
35,5536,2022-02-25 23:45:51+00:00,This man mistakenly add Ghana flag😭😭😭 we for change wanna flag🙏🙏 https://t.co/ThOcWf2D0J,this man mistakenly add ghana flag we for change wanna flag
36,5537,2022-02-25 23:45:01+00:00,@fellamakafui_ I look at the mirror and I was damn this woman needs to use her platform to speak against injustice in the world #Ukraine #StopWar,i look at the mirror and i was damn this woman needs to use her platform to speak against injustice in the world
37,5538,2022-02-25 23:44:57+00:00,"@THEYAMS Sarkodie 🇬🇭 
EL 🇬🇭 
ponobiom 🇬🇭 
Eno barony 🇬🇭 
Medikal 🇬🇭 
Askia  🇨🇲 
Olamide 🇳🇬",sarkodie el ponobiom eno barony medikal askia olamide
38,5539,2022-02-25 23:44:50+00:00,"Let’s be realistic, Russia has the power to crush Ukraine under 48hrs. If war can’t be stopped, why not give Ukraine a chance to fight? Declaring a #NoFlyZone over Ukraine will at least give Ukrainians a chance.

PS: I don’t support the absurdity. War is not a solution.

#StopWar",lets be realistic russia has the power to crush ukraine under 48hrs if war cant be stopped why not give ukraine a chance to fight declaring a over ukraine will at least give ukrainians a chance ps i dont support the absurdity war is not a solution
39,5540,2022-02-25 23:44:01+00:00,@ellangozi4 Let's be besties na,lets be besties na
40,5541,2022-02-25 23:43:53+00:00,@fri_dah_k @kofithebos,
41,5542,2022-02-25 23:42:57+00:00,@malik_sultan90 @Kelvin98048498,
42,5543,2022-02-25 23:42:25+00:00,Ma giirllllll https://t.co/2fEBnzfhqH,ma giirllllll
43,5544,2022-02-25 23:42:17+00:00,@marsaimartin U got leeggzzz girl,u got leeggzzz girl
44,5545,2022-02-25 23:42:06+00:00,@SkylerFleur @kofithebos,
45,5546,2022-02-25 23:42:02+00:00,@SkylerFleur Ifb,ifb
46,5547,2022-02-25 23:41:52+00:00,#Ukraine #UkraineRussia #RussiaUkraineWar #russianinvasion https://t.co/cH9cdSNUkj,
47,5548,2022-02-25 23:41:46+00:00,@hrmiryne @kofithebos,
48,5549,2022-02-25 23:41:41+00:00,@hrmiryne Ifb,ifb
49,5550,2022-02-25 23:41:31+00:00,@ellangozi4 Hmm,hmm
50,5551,2022-02-25 23:41:26+00:00,@sugakhay @Kelvin98048498,
51,5552,2022-02-25 23:41:25+00:00,Yemi yemi mama ❤ https://t.co/SQd0hSgqIf,yemi yemi mama
52,5553,2022-02-25 23:41:00+00:00,"@yemialadee Wat language is that ?
It nice",wat language is that it nice
53,5554,2022-02-25 23:40:52+00:00,@AkwaboahMusic Ah ah oga no vex ooo.. na weytin concern you about person ein studies https://t.co/NgDtcdeOWT,ah ah oga no vex ooo na weytin concern you about person ein studies
54,5555,2022-02-25 23:40:47+00:00,😂😂😂😂😂😂😂😭😭😭 https://t.co/4Llc2AsidL,
55,5556,2022-02-25 23:40:14+00:00,@atletienglish showing support to cease war in Ukraine at Wanda Metropolitano https://t.co/cWdveTONlA,showing support to cease war in ukraine at wanda metropolitano
56,5557,2022-02-25 23:40:03+00:00,"@blissart01 @BrownLawrina That my godfather ryt ther , will smith",that my godfather ryt ther will smith
57,5558,2022-02-25 23:40:02+00:00,"@RDCworld1 imagine going Ghana for holidays and on the 1st day being here I see your clips on Ghana sports news channel lmao, u guys are everywhere now 🌍 👍🏾 https://t.co/O7Db9ZYreU",imagine going ghana for holidays and on the 1st day being here i see your clips on ghana sports news channel lmao u guys are everywhere now
58,5559,2022-02-25 23:39:47+00:00,@AgyenOG This a tough one,this a tough one
59,5560,2022-02-25 23:39:39+00:00,😂😂😂kwasia keka https://t.co/jEXHgGPd7I,kwasia keka
60,5561,2022-02-25 23:39:19+00:00,🤣🤣🤣even Bruno will be mad at you if he sees this https://t.co/Poux6jdxYl,even bruno will be mad at you if he sees this
61,5562,2022-02-25 23:39:04+00:00,@AkwaboahMusic You can't come and tell us what to do🙄 https://t.co/g8rvTpntpl,you cant come and tell us what to do
62,5563,2022-02-25 23:38:46+00:00,@SneakerNyame_ Appreciation is key 🔑,appreciation is key
63,5564,2022-02-25 23:37:56+00:00,https://t.co/WsDGubxcP0,
64,5565,2022-02-25 23:37:28+00:00,first time she said something and i see the vision https://t.co/r31eRWv4e4,first time she said something and i see the vision
65,5566,2022-02-25 23:37:09+00:00,@sugakhay @Kelvin98048498,
66,5567,2022-02-25 23:36:58+00:00,@YourAnonNews My #Anonymous we herald you.,my we herald you
67,5568,2022-02-25 23:36:49+00:00,@SpecialBoee they are not following back ooo,they are not following back ooo
68,5569,2022-02-25 23:35:25+00:00,Nwa baby https://t.co/psDmPlHZy9,nwa baby
69,5570,2022-02-25 23:35:09+00:00,@Monamalik_x @yayiiie__ Eeiii sagaa!,eeiii sagaa
70,5571,2022-02-25 23:34:35+00:00,Things like this are why I never use the “people of colour” term. I feel like it invalidates the struggles black people/Africans go through because tbh only Africans experience certain things https://t.co/rU5gagccbH,things like this are why i never use the people of colour term i feel like it invalidates the struggles black peopleafricans go through because tbh only africans experience certain things
71,5572,2022-02-25 23:34:22+00:00,@edkxbby 😂😂😂😂😂😂😂😂😂😂😂,
72,5573,2022-02-25 23:34:05+00:00,@SMBattaliions 🤣,
73,5574,2022-02-25 23:33:40+00:00,@SpecialBoee @Kelvin98048498,
74,5575,2022-02-25 23:32:41+00:00,@noelhimself @__winnefred @MisterChances @JayBee554 @switt_banana the upfront conf them,the upfront conf them
75,5576,2022-02-25 23:32:02+00:00,@_Syllie_ @physicalgamerz 😂😂😂,
76,5577,2022-02-25 23:31:32+00:00,@akweci_dherrick @lydiaforson Yhh made a point,yhh made a point
77,5578,2022-02-25 23:30:53+00:00,Nobody. No ducking body https://t.co/i3iloMMnXZ,nobody no ducking body
78,5579,2022-02-25 23:30:30+00:00,@ksheldongh I see phish in the cammo,i see phish in the cammo
79,5580,2022-02-25 23:30:10+00:00,@_The_Fix #Putin will pay for this.,will pay for this
80,5581,2022-02-25 23:29:56+00:00,"@didipreko @AnthonyElanga Sure 
Man U for life ❤⚽️",sure man u for life
81,5582,2022-02-25 23:28:53+00:00,@SpecialBoee @Kelvin98048498,
82,5583,2022-02-25 23:28:45+00:00,@manofsteel761 Hurray #Putin is down,hurray is down
83,5584,2022-02-25 23:28:44+00:00,@Chimzybella Yeesu,yeesu
84,5585,2022-02-25 23:28:24+00:00,@ksheldongh Alla supa hero,alla supa hero
85,5586,2022-02-25 23:27:50+00:00,So you guys want to leave Ukraine and come to Ghana just to pay e-levy,so you guys want to leave ukraine and come to ghana just to pay e levy
86,5587,2022-02-25 23:27:33+00:00,@akuahwritess 😂😂😂,
87,5588,2022-02-25 23:27:18+00:00,@SpecialBoee @Kelvin98048498,
88,5589,2022-02-25 23:26:50+00:00,I have access to a trumpet https://t.co/kpoVWvFen5,i have access to a trumpet
89,5590,2022-02-25 23:26:12+00:00,"@Prince_Adams565 Truth be told, I was so excited when I finally received my bin. Thanks to @ZoomlionLtd @upprghana #GetABin",truth be told i was so excited when i finally received my bin thanks to
90,5591,2022-02-25 23:25:53+00:00,https://t.co/iiL94VxvSF add me,add me
91,5592,2022-02-25 23:25:52+00:00,@schaax #Putin has no soul,has no soul
92,5593,2022-02-25 23:25:33+00:00,@JoshNBCNews @treasury Not enough,not enough
93,5594,2022-02-25 23:24:59+00:00,@SSS_Promotion @__klenam Mia we l3 dordzi lo oo 🙌🙌,mia we l3 dordzi lo oo
94,5595,2022-02-25 23:24:56+00:00,@I_Am_Winter 😂😂😂😂,
95,5596,2022-02-25 23:24:51+00:00,Ei ahnn 💀 https://t.co/mMRtZ0XFfn,ei ahnn
96,5597,2022-02-25 23:24:38+00:00,@_Syllie_ @physicalgamerz Oh I know. I wanted to show you a Dude that chose violence.,oh i know i wanted to show you a dude that chose violence
97,5598,2022-02-25 23:24:18+00:00,@asanteniba01 @sugarbread__ @Piesiee1 @osor_Emma_Nie,
98,5599,2022-02-25 23:24:15+00:00,🤣💔 https://t.co/CJgoz93n1j,
99,5600,2022-02-25 23:23:07+00:00,Squad mean 💯😹 https://t.co/5SZqD1qtyX,squad mean
0,5601,2022-02-26 23:58:29+00:00,@adanseyy U no know ?,u no know
1,5602,2022-02-26 23:58:16+00:00,@Ohye___ @vmDatbwoy,
2,5603,2022-02-26 23:57:28+00:00,How is your media full of only memes? How??? 🤦🏾‍♀️,how is your media full of only memes how
3,5604,2022-02-26 23:57:14+00:00,"@ElizhaOfficial 
Lijeje 🔥🔥🔥🔥 https://t.co/51kuJYQucB",lijeje
4,5605,2022-02-26 23:55:43+00:00,"@papawu1 @NyGiLu @Reuters Whilst we are at it, let’s ask them if they will like him to come back and lead them today as we debate. 

The US is good at infiltrating populations and putting ideas in their head if they have interest there. They’ve done it every where including Ghana. Read about your CIA more",whilst we are at it lets ask them if they will like him to come back and lead them today as we debate the us is good at infiltrating populations and putting ideas in their head if they have interest there theyve done it every where including ghana read about your cia more
5,5606,2022-02-26 23:55:12+00:00,@OperHealAmerica That phrase is for Putin https://t.co/rUppjz52vs,that phrase is for putin
6,5607,2022-02-26 23:54:57+00:00,still bangs https://t.co/A7IBTcepX7,still bangs
7,5608,2022-02-26 23:54:30+00:00,@GhManOnline @vmDatbwoy,
8,5609,2022-02-26 23:54:11+00:00,@realbolatito @vmDatbwoy,
9,5610,2022-02-26 23:53:58+00:00,@somewhere9s @vmDatbwoy,
10,5611,2022-02-26 23:53:40+00:00,@deezzzah @vmDatbwoy,
11,5612,2022-02-26 23:53:09+00:00,"@papawu1 @NyGiLu @Reuters I am not a US hater. it is prudent to know that US supported Israel is pillaging Palestine as we speak.

My point is everyone is a bad person or dictator if they don’t align with the US. 

Putin is doing exactly wat the US has in all those countries. Fighting for its interest",i am not a us hater it is prudent to know that us supported israel is pillaging palestine as we speak my point is everyone is a bad person or dictator if they dont align with the us putin is doing exactly wat the us has in all those countries fighting for its interest
12,5613,2022-02-26 23:51:02+00:00,Congratulations @wode_maya 🎉 https://t.co/9Q8gcMBqj4,congratulations
13,5614,2022-02-26 23:50:38+00:00,@EugeneLiikem @Kahlos3 @mcalleannes when we go go Mirage again? 😩,when we go go mirage again
14,5615,2022-02-26 23:50:37+00:00,"My life has changed, and I’m changing with it.🦅
#famboyad 
#burnaboygram 
#pictoftheday 
#Fam music 
#culturematters 
#Odigan_gan 
#1bigfam https://t.co/qtBL92kna7",my life has changed and im changing with it music
15,5616,2022-02-26 23:49:41+00:00,"Next season come on Moyes let’s give @conorcoventry the chance in the first team 

Thinks he is mature now",next season come on moyes lets give the chance in the first team thinks he is mature now
16,5617,2022-02-26 23:49:05+00:00,Really hope this girl is the one for me,really hope this girl is the one for me
17,5618,2022-02-26 23:48:24+00:00,"Pray for Ukraine
Praying for Ukraine 
#PrayForUkraine 
#PrayForPeace",pray for ukraine praying for ukraine
18,5619,2022-02-26 23:47:47+00:00,#VGMA23unsung  @chief__one https://t.co/PBwvN1CQmT,
19,5620,2022-02-26 23:47:46+00:00,"Just throwing this out there but...is there anyway I can rent a bicycle in Accra for a full day?
Please let me know🙏🏾",just throwing this out there but is there anyway i can rent a bicycle in accra for a full day please let me know
20,5621,2022-02-26 23:47:27+00:00,@DrDNA_ 🤣🤣,
21,5622,2022-02-26 23:47:20+00:00,@sarahh_ea 🙈,
22,5623,2022-02-26 23:46:42+00:00,@EmmanuelMacron Not just Europe the world in global,not just europe the world in global
23,5624,2022-02-26 23:46:29+00:00,"@Fafali_S @Suro_Nyame @okt_ranking30 @viewsdey @KobbyKyei_ @koboateng @mr_wemz @Kayjnr10 Man you’re saying what you’re not sure of... I don’t say something and give all the informations, I always leave it in the midst for you to do the rest, I want the youth to start doing more research themselves.",man youre saying what youre not sure of i dont say something and give all the informations i always leave it in the midst for you to do the rest i want the youth to start doing more research themselves
24,5625,2022-02-26 23:45:11+00:00,@MyWhiteNinja_ @YourAnonNews Heros https://t.co/4GQV1cUwN6,heros
25,5626,2022-02-26 23:44:59+00:00,@somewhere9s @vmDatbwoy,
26,5627,2022-02-26 23:44:54+00:00,Cole essentials holding me down,cole essentials holding me down
27,5628,2022-02-26 23:44:35+00:00,@JamalPacman @vmDatbwoy,
28,5629,2022-02-26 23:44:23+00:00,@FcMutuallxs @vmDatbwoy,
29,5630,2022-02-26 23:44:09+00:00,@Eddie_iroro @vmDatbwoy,
30,5631,2022-02-26 23:43:57+00:00,@deezzzah @vmDatbwoy,
31,5632,2022-02-26 23:43:32+00:00,"Make some shoddy get gimme the terms and conditions love some erh
I promise I won't fall for you",make some shoddy get gimme the terms and conditions love some erh i promise i wont fall for you
32,5633,2022-02-26 23:43:00+00:00,@GhManOnline @vmDatbwoy,
33,5634,2022-02-26 23:42:10+00:00,i find myself listening to the alternative version of Always by Darkoo ft Black Sherif more. it sounds better than the original.,i find myself listening to the alternative version of always by darkoo ft black sherif more it sounds better than the original
34,5635,2022-02-26 23:42:08+00:00,@MrAncelotti @realmadrid You can't even notice Vinicius is exhausted. Rest him in the next game because he looks very tired. And oh learn how to use your bench because I'm wondering why a coach like you can't get enough out of these players you have at your disposal.,you cant even notice vinicius is exhausted rest him in the next game because he looks very tired and oh learn how to use your bench because im wondering why a coach like you cant get enough out of these players you have at your disposal
35,5636,2022-02-26 23:41:48+00:00,@Jr_Wells__ Is a done deal already,is a done deal already
36,5637,2022-02-26 23:41:28+00:00,"@kvng_quofi_ Bro! Wild.
I never know say something so saf dey mpo herh",bro wild i never know say something so saf dey mpo herh
37,5638,2022-02-26 23:40:11+00:00,"Which year was this?
I haven't seen this Superman before https://t.co/H3uMwDN9Rh",which year was this i havent seen this superman before
38,5639,2022-02-26 23:39:57+00:00,@kvng_quofi_ Bro 😂😂😂,bro
39,5640,2022-02-26 23:39:43+00:00,I'd love and cuddles and kisses,id love and cuddles and kisses
40,5641,2022-02-26 23:39:25+00:00,@HarryKayNeezy https://t.co/qfvUEVWBXV,
41,5642,2022-02-26 23:38:58+00:00,@ewe_geniality 😂,
42,5643,2022-02-26 23:38:49+00:00,@AyobamiSugar 3,3
