,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
10,"<b>Raw:</b> Finally I got my parcel 😘
My customise chain from #Choosett Thanks 💖 @ Choosett https://t.co/eiQc3nz03L<br><b>Clean</b>: finally i got my parcel my customise chain from thanks choosett",informal-english,2022-12-11 16:48:21,Islamabad,"Finally I got my parcel 😘
My customise chain from #Choosett Thanks 💖 @ Choosett https://t.co/eiQc3nz03L<br>",finally i got my parcel my customise chain from thanks choosett,en,en,en,en
11,"<b>Raw:</b> Today's Delivery... ... 
    📌 Newborn items

It was an urgent delivery. @ Chittagong, Bangladash https://t.co/N102ZiKe5X<br><b>Clean</b>: todays delivery newborn items it was an urgent delivery chittagong bangladash",non-syntactic-english,2022-12-11 16:48:37,Islamabad,"Today's Delivery... ... 
    📌 Newborn items

It was an urgent delivery. @ Chittagong, Bangladash https://t.co/N102ZiKe5X<br>",todays delivery newborn items it was an urgent delivery chittagong bangladash,en,en,en,en
12,"<b>Raw:</b> Had the chance, on the flight from Chittagong to Dhaka, to discuss with Ministry of Chittagong Hill Tracts Affairs, Mr. Bir bahadur Ushwe Sing the development of port infrastructures at Chittagong. @ Chittagong https://t.co/JlFTgnAZEX<br><b>Clean</b>: had the chance on the flight from chittagong to dhaka to discuss with ministry of chittagong hill tracts affairs mr bir bahadur ushwe sing the development of port infrastructures at chittagong chittagong",syntactic-english,2022-12-11 16:48:55,Islamabad,"Had the chance, on the flight from Chittagong to Dhaka, to discuss with Ministry of Chittagong Hill Tracts Affairs, Mr. Bir bahadur Ushwe Sing the development of port infrastructures at Chittagong. @ Chittagong https://t.co/JlFTgnAZEX<br>",had the chance on the flight from chittagong to dhaka to discuss with ministry of chittagong hill tracts affairs mr bir bahadur ushwe sing the development of port infrastructures at chittagong chittagong,en,en,en,en
13,"<b>Raw:</b> With the change of time and experience, we learn to recognize which face and which mask of people  Kaveri Kayal🤝🤝🤝🤝 https://t.co/EHubg5iR8Z<br><b>Clean</b>: with the change of time and experience we learn to recognize which face and which mask of people kaveri kayal",syntactic-english,2022-12-11 16:49:42,Islamabad,"With the change of time and experience, we learn to recognize which face and which mask of people  Kaveri Kayal🤝🤝🤝🤝 https://t.co/EHubg5iR8Z<br>",with the change of time and experience we learn to recognize which face and which mask of people kaveri kayal,en,en,en,en
14,"<b>Raw:</b> For those who disbelieve in Allah and His Messenger, I have prepared a burning fire. (Al-Fath, verse-13) 🌿🌿<br><b>Clean</b>: for those who disbelieve in allah and his messenger i have prepared a burning fire al fath verse 13",code-switched,2022-12-11 16:50:02,Islamabad,"For those who disbelieve in Allah and His Messenger, I have prepared a burning fire. (Al-Fath, verse-13) 🌿🌿<br>",for those who disbelieve in allah and his messenger i have prepared a burning fire al fath verse 13,en,en,en,en
15,<b>Raw:</b> Or this world has not created a third ally for usus👉🇵🇰🇧🇩🇧🇩🇵🇰😞😞😞😞😞😞😣😣😣😣😣😣😢😢😢😢😢💔💔💔💔 https://t.co/lkvcseK8r8 https://t.co/w4xeCwL7Dq<br><b>Clean</b>: or this world has not created a third ally for usus,informal-english,2022-12-11 16:50:45,Islamabad,Or this world has not created a third ally for usus👉🇵🇰🇧🇩🇧🇩🇵🇰😞😞😞😞😞😞😣😣😣😣😣😣😢😢😢😢😢💔💔💔💔 https://t.co/lkvcseK8r8 https://t.co/w4xeCwL7Dq<br>,or this world has not created a third ally for usus,la,en,en,en
16,"<b>Raw:</b> Feeling we have 'Run out of gas' emotionally. Although it was a small amount, insha'Allah we have the opportunity to do something on a larger scale. Amen https://t.co/g1E74FMUe2<br><b>Clean</b>: feeling we have run out of gas emotionally although it was a small amount inshaallah we have the opportunity to do something on a larger scale amen",code-switched,2022-12-11 16:51:01,Islamabad,"Feeling we have 'Run out of gas' emotionally. Although it was a small amount, insha'Allah we have the opportunity to do something on a larger scale. Amen https://t.co/g1E74FMUe2<br>",feeling we have run out of gas emotionally although it was a small amount inshaallah we have the opportunity to do something on a larger scale amen,en,en,en,en
17,<b>Raw:</b> @RachitK34909309 Congratulations to her. I wish she becomes the person she's dreaming to be and achieve her goals consistently💯💯<br><b>Clean</b>: congratulations to her i wish she becomes the person shes dreaming to be and achieve her goals consistently,syntactic-english,2022-12-11 16:51:12,Islamabad,@RachitK34909309 Congratulations to her. I wish she becomes the person she's dreaming to be and achieve her goals consistently💯💯<br>,congratulations to her i wish she becomes the person shes dreaming to be and achieve her goals consistently,en,en,en,en
18,"<b>Raw:</b> (06 Feb 2022)
My One of Great Peace in Lifetime.....
Miss Others Family Members WHO make's me Happy. 
Love you All.... @ Bangabandhu Avenue - Oxyzen,chittagong https://t.co/k1AOxtJ58n<br><b>Clean</b>: 06 feb 2022 my one of great peace in lifetime miss others family members who makes me happy love you all bangabandhu avenue oxyzenchittagong",informal-english,2022-12-11 16:51:37,Islamabad,"(06 Feb 2022)
My One of Great Peace in Lifetime.....
Miss Others Family Members WHO make's me Happy. 
Love you All.... @ Bangabandhu Avenue - Oxyzen,chittagong https://t.co/k1AOxtJ58n<br>",06 feb 2022 my one of great peace in lifetime miss others family members who makes me happy love you all bangabandhu avenue oxyzenchittagong,en,en,en,en
19,<b>Raw:</b> IfeLife want to do something like that The man who looks at me I am not towards people https://t.co/W80Ykq4hei<br><b>Clean</b>: ifelife want to do something like that the man who looks at me i am not towards people,informal-english,2022-12-11 16:55:14,Islamabad,IfeLife want to do something like that The man who looks at me I am not towards people https://t.co/W80Ykq4hei<br>,ifelife want to do something like that the man who looks at me i am not towards people,en,en,en,en
20,"<b>Raw:</b> A senior tri-service military delegation of Pakistan visited China from June 9 to 12, the Inter-Services Public Relations (ISPR) said on Sunday. https://t.co/KYbDEJqm97<br><b>Clean</b>: a senior tri service military delegation of pakistan visited china from june 9 to 12 the inter services public relations ispr said on sunday",syntactic-english,2022-12-11 16:55:42,Islamabad,"A senior tri-service military delegation of Pakistan visited China from June 9 to 12, the Inter-Services Public Relations (ISPR) said on Sunday. https://t.co/KYbDEJqm97<br>",a senior tri service military delegation of pakistan visited china from june 9 to 12 the inter services public relations ispr said on sunday,en,en,en,en
21,"<b>Raw:</b> 6:29 pm, Thursday, 3rd September, 2020.

A place where sun, sky and sea meets each other. Ships were coming back to the shore. After the sunset, the sunrays covered both the sky and the sea like it was flourishing it's love to it's family. 
Sun+Sea+Sky. https://t.co/NV9JrzKlyM<br><b>Clean</b>: 629 pm thursday 3rd september 2020 a place where sun sky and sea meets each other ships were coming back to the shore after the sunset the sunrays covered both the sky and the sea like it was flourishing its love to its family sunseasky",syntactic-english,2022-12-11 16:55:59,Islamabad,"6:29 pm, Thursday, 3rd September, 2020.

A place where sun, sky and sea meets each other. Ships were coming back to the shore. After the sunset, the sunrays covered both the sky and the sea like it was flourishing it's love to it's family. 
Sun+Sea+Sky. https://t.co/NV9JrzKlyM<br>",629 pm thursday 3rd september 2020 a place where sun sky and sea meets each other ships were coming back to the shore after the sunset the sunrays covered both the sky and the sea like it was flourishing its love to its family sunseasky,en,en,en,en
22,"<b>Raw:</b> Don't throw caution to the wants,
you will in smoke percent and attempt to decide against experiencing the negative effects from harming anyboby. https://t.co/6UAE38nCNO<br><b>Clean</b>: dont throw caution to the wants you will in smoke percent and attempt to decide against experiencing the negative effects from harming anyboby",syntactic-english,2022-12-11 16:56:20,Islamabad,"Don't throw caution to the wants,
you will in smoke percent and attempt to decide against experiencing the negative effects from harming anyboby. https://t.co/6UAE38nCNO<br>",dont throw caution to the wants you will in smoke percent and attempt to decide against experiencing the negative effects from harming anyboby,en,en,en,en
23,"<b>Raw:</b> Day 21:
Finished building my #snake_game with turtle module. It was fun, really! But I again realized how much I need to work on my OOP situation! :')

#100DaysOfCode 
#100daysofpython #Python https://t.co/PWQ058bHZ1<br><b>Clean</b>: day 21 finished building my with turtle module it was fun really but i again realized how much i need to work on my oop situation",informal-english,2022-12-11 16:56:49,Islamabad,"Day 21:
Finished building my #snake_game with turtle module. It was fun, really! But I again realized how much I need to work on my OOP situation! :')

#100DaysOfCode 
#100daysofpython #Python https://t.co/PWQ058bHZ1<br>",day 21 finished building my with turtle module it was fun really but i again realized how much i need to work on my oop situation,en,en,en,en
24,"<b>Raw:</b> Chittagong sights including 1)  Chittagong Medical College where my mother studied, both my parents worked, where they met, and where they lived in the staff quarters after getting married; and 2) Dr. Khastogir's School where my mother went. https://t.co/1mYwMvypHi<br><b>Clean</b>: chittagong sights including 1 chittagong medical college where my mother studied both my parents worked where they met and where they lived in the staff quarters after getting married and 2 dr khastogirs school where my mother went",syntactic-english,2022-12-11 16:57:54,Islamabad,"Chittagong sights including 1)  Chittagong Medical College where my mother studied, both my parents worked, where they met, and where they lived in the staff quarters after getting married; and 2) Dr. Khastogir's School where my mother went. https://t.co/1mYwMvypHi<br>",chittagong sights including 1 chittagong medical college where my mother studied both my parents worked where they met and where they lived in the staff quarters after getting married and 2 dr khastogirs school where my mother went,en,en,en,en
25,"<b>Raw:</b> When you go out of the house, you can see some devils.  Due to which we are all involved in fetna.<br><b>Clean</b>: when you go out of the house you can see some devils due to which we are all involved in fetna",code-switched,2022-12-11 16:58:05,Islamabad,"When you go out of the house, you can see some devils.  Due to which we are all involved in fetna.<br>",when you go out of the house you can see some devils due to which we are all involved in fetna,en,en,en,en
26,"<b>Raw:</b> @WpeaceloverG @VISHWAGURU_1 @ashoswai What about the millions of gowmatas in China, the gulf, Europe, South America, Africa &amp; the US? Are they not worthy of lynching non-hindu evil beef connoisseur rakshasas by the virtuous rakshaks?<br><b>Clean</b>: what about the millions of gowmatas in china the gulf europe south america africa and the us are they not worthy of lynching non hindu evil beef connoisseur rakshasas by the virtuous rakshaks",code-switched,2022-12-11 16:58:20,Islamabad,"@WpeaceloverG @VISHWAGURU_1 @ashoswai What about the millions of gowmatas in China, the gulf, Europe, South America, Africa &amp; the US? Are they not worthy of lynching non-hindu evil beef connoisseur rakshasas by the virtuous rakshaks?<br>",what about the millions of gowmatas in china the gulf europe south america africa and the us are they not worthy of lynching non hindu evil beef connoisseur rakshasas by the virtuous rakshaks,en,en,en,en
27,<b>Raw:</b> Yeah...It's Been #12YearsOf1D...@onedirection Is My Most Favourite Boy Band In Fact #1D Is The Most Leading Boy Band Of Our Generation...#Happy_Sparkling_12th_1D_Anniversary...#1D_LOVE_FOREVER..Muahh 😎😮🤗🤩😍😵🤠😘😽😭🏴󠁧󠁢󠁥󠁮󠁧󠁿🇮🇪🎸🎧🎤🎶🎺📢🔥🌟🌠🎉🎊1️⃣2️⃣🌺🌻🌼📲💘💚💛🕊🖤👆!!!!!!!!!! https://t.co/j74r7hHyDf<br><b>Clean</b>: yeah its been is my most favourite boy band in fact is the most leading boy band of our generation muahh 12,informal-english,2022-12-11 16:58:41,Islamabad,Yeah...It's Been #12YearsOf1D...@onedirection Is My Most Favourite Boy Band In Fact #1D Is The Most Leading Boy Band Of Our Generation...#Happy_Sparkling_12th_1D_Anniversary...#1D_LOVE_FOREVER..Muahh 😎😮🤗🤩😍😵🤠😘😽😭🏴󠁧󠁢󠁥󠁮󠁧󠁿🇮🇪🎸🎧🎤🎶🎺📢🔥🌟🌠🎉🎊1️⃣2️⃣🌺🌻🌼📲💘💚💛🕊🖤👆!!!!!!!!!! https://t.co/j74r7hHyDf<br>,yeah its been is my most favourite boy band in fact is the most leading boy band of our generation muahh 12,zh,en,en,en
28,"<b>Raw:</b> Dear america🇺🇲?Under your recism view,you all american's and all your western vultures are not get learn from 'matt demon's green zone movie or black hawk down movie?"" shocking!total speechless absolutely in one hundred parcent! @JohnCena @JustinTrudeau @BorisJohnson @JoeBiden https://t.co/QUwQslZEce https://t.co/DiEj1HpitC<br><b>Clean</b>: dear america under your recism viewyou all americans and all your western vultures are not get learn from matt demons green zone movie or black hawk down movie shocking total speechless absolutely in one hundred parcent",informal-english,2022-12-11 16:59:07,Islamabad,"Dear america🇺🇲?Under your recism view,you all american's and all your western vultures are not get learn from 'matt demon's green zone movie or black hawk down movie?"" shocking!total speechless absolutely in one hundred parcent! @JohnCena @JustinTrudeau @BorisJohnson @JoeBiden https://t.co/QUwQslZEce https://t.co/DiEj1HpitC<br>",dear america under your recism viewyou all americans and all your western vultures are not get learn from matt demons green zone movie or black hawk down movie shocking total speechless absolutely in one hundred parcent,en,en,en,en
29,"<b>Raw:</b> Alhamdulillah champion four nation physically challenge cricket tournament
 i got best bowler in the tournament https://t.co/bLavlL4lbg<br><b>Clean</b>: alhamdulillah champion four nation physically challenge cricket tournament i got best bowler in the tournament",code-switched,2022-12-11 16:59:15,Islamabad,"Alhamdulillah champion four nation physically challenge cricket tournament
 i got best bowler in the tournament https://t.co/bLavlL4lbg<br>",alhamdulillah champion four nation physically challenge cricket tournament i got best bowler in the tournament,en,en,en,en
30,<b>Raw:</b> Every morning is born with the challenge of building a revolution against darkness☝️ @ Shah Amanat Bridge https://t.co/4xci6XwIbv<br><b>Clean</b>: every morning is born with the challenge of building a revolution against darkness shah amanat bridge,syntactic-english,2022-12-11 16:59:26,Islamabad,Every morning is born with the challenge of building a revolution against darkness☝️ @ Shah Amanat Bridge https://t.co/4xci6XwIbv<br>,every morning is born with the challenge of building a revolution against darkness shah amanat bridge,en,en,en,en
31,"<b>Raw:</b> Great win,Away test win, in New Zealand! 

Congratulations Bangladesh 🇧🇩 for this historical test match victory 

#BANvNZ<br><b>Clean</b>: great winaway test win in new zealand congratulations bangladesh for this historical test match victory",non-syntactic-english,2022-12-11 17:09:41,Islamabad,"Great win,Away test win, in New Zealand! 

Congratulations Bangladesh 🇧🇩 for this historical test match victory 

#BANvNZ<br>",great winaway test win in new zealand congratulations bangladesh for this historical test match victory,en,en,en,en
32,"<b>Raw:</b> we don't say 'what you🇺🇲did in iraq prison, everybody knows!.., about abu ghairab prison to guatamala prison...upon those incident the story should made.., after 'inspired lesson from matt demon's green zone movie story and black hawk down movie"" @JohnCena @POTUS @BorisJohnson https://t.co/4nZMxoVipf https://t.co/HqTyhbXP9P<br><b>Clean</b>: we dont say what youdid in iraq prison everybody knows about abu ghairab prison to guatamala prison upon those incident the story should made after inspired lesson from matt demons green zone movie story and black hawk down movie",non-syntactic-english,2022-12-11 17:10:35,Islamabad,"we don't say 'what you🇺🇲did in iraq prison, everybody knows!.., about abu ghairab prison to guatamala prison...upon those incident the story should made.., after 'inspired lesson from matt demon's green zone movie story and black hawk down movie"" @JohnCena @POTUS @BorisJohnson https://t.co/4nZMxoVipf https://t.co/HqTyhbXP9P<br>",we dont say what youdid in iraq prison everybody knows about abu ghairab prison to guatamala prison upon those incident the story should made after inspired lesson from matt demons green zone movie story and black hawk down movie,en,en,en,en
33,"<b>Raw:</b> Give second chances but not for the same mistake.🥀
#spreadlove @ naval,chittagong. https://t.co/yC2vXc0UtE<br><b>Clean</b>: give second chances but not for the same mistake navalchittagong",syntactic-english,2022-12-11 17:10:46,Islamabad,"Give second chances but not for the same mistake.🥀
#spreadlove @ naval,chittagong. https://t.co/yC2vXc0UtE<br>",give second chances but not for the same mistake navalchittagong,en,en,en,en
34,"<b>Raw:</b> (NEW): the arrest of Indian Muslim journalist Mohammed Zubair is a prelude to genocide.

https://t.co/zIxlhvOGrM<br><b>Clean</b>: new the arrest of indian muslim journalist mohammed zubair is a prelude to genocide",non-syntactic-english,2022-12-11 17:11:06,Islamabad,"(NEW): the arrest of Indian Muslim journalist Mohammed Zubair is a prelude to genocide.

https://t.co/zIxlhvOGrM<br>",new the arrest of indian muslim journalist mohammed zubair is a prelude to genocide,en,en,en,en
35,<b>Raw:</b> @eillabull Johnny depp is getting old. I don't think Disney will cast him in another POTC. However I could be wrong Princess.<br><b>Clean</b>: johnny depp is getting old i dont think disney will cast him in another potc however i could be wrong princess,informal-english,2022-12-11 17:11:22,Islamabad,@eillabull Johnny depp is getting old. I don't think Disney will cast him in another POTC. However I could be wrong Princess.<br>,johnny depp is getting old i dont think disney will cast him in another potc however i could be wrong princess,en,en,en,en
36,"<b>Raw:</b> @HandlerXSaviour She didn’t perform the stunt,not even tried she was nervous &amp; her moral was down already!<br><b>Clean</b>: she didnt perform the stuntnot even tried she was nervous and her moral was down already",syntactic-english,2022-12-11 17:11:28,Islamabad,"@HandlerXSaviour She didn’t perform the stunt,not even tried she was nervous &amp; her moral was down already!<br>",she didnt perform the stuntnot even tried she was nervous and her moral was down already,en,en,en,en
37,"<b>Raw:</b> You tried everything you could to tell her how you felt. However, you've discovered that you're only in a one-sided relationship. Perhaps you'll do it for the rest of your life. However, at the end of the day, you want her to be happy. #LifeIsStrange<br><b>Clean</b>: you tried everything you could to tell her how you felt however youve discovered that youre only in a one sided relationship perhaps youll do it for the rest of your life however at the end of the day you want her to be happy",syntactic-english,2022-12-11 17:11:39,Islamabad,"You tried everything you could to tell her how you felt. However, you've discovered that you're only in a one-sided relationship. Perhaps you'll do it for the rest of your life. However, at the end of the day, you want her to be happy. #LifeIsStrange<br>",you tried everything you could to tell her how you felt however youve discovered that youre only in a one sided relationship perhaps youll do it for the rest of your life however at the end of the day you want her to be happy,en,en,en,en
38,<b>Raw:</b> this circle has a love. This circle has a thousands of memories and emotions @ SIR Ashutosh Government College https://t.co/PqJI27tkib<br><b>Clean</b>: this circle has a love this circle has a thousands of memories and emotions sir ashutosh government college,non-syntactic-english,2022-12-11 17:11:55,Islamabad,this circle has a love. This circle has a thousands of memories and emotions @ SIR Ashutosh Government College https://t.co/PqJI27tkib<br>,this circle has a love this circle has a thousands of memories and emotions sir ashutosh government college,en,en,en,en
39,"<b>Raw:</b> ""Sometimes it feels better to keep silent. To not talk at all about anything to anyone. Sometimes you just choose silence, to let things go peacefully.Don't Feel Bad😉
©Ashikul Islam❤️ @ Port Link Road https://t.co/cpZCr1GwiF<br><b>Clean</b>: sometimes it feels better to keep silent to not talk at all about anything to anyone sometimes you just choose silence to let things go peacefully dont feel bad ashikul islam port link road",syntactic-english,2022-12-11 17:12:06,Islamabad,"""Sometimes it feels better to keep silent. To not talk at all about anything to anyone. Sometimes you just choose silence, to let things go peacefully.Don't Feel Bad😉
©Ashikul Islam❤️ @ Port Link Road https://t.co/cpZCr1GwiF<br>",sometimes it feels better to keep silent to not talk at all about anything to anyone sometimes you just choose silence to let things go peacefully dont feel bad ashikul islam port link road,en,en,en,en
40,<b>Raw:</b> Ctg city corp moves to increase holding tax by over 500% https://t.co/nvomdD68eY<br><b>Clean</b>: ctg city corp moves to increase holding tax by over 500,informal-english,2022-12-11 17:12:15,Islamabad,Ctg city corp moves to increase holding tax by over 500% https://t.co/nvomdD68eY<br>,ctg city corp moves to increase holding tax by over 500,en,en,en,en
41,"<b>Raw:</b> Then what will you say for this? Dear America?, about afia Siddique from Pakistan in your favourite hindu country popularly known as islamophobia india / America 🇺🇲🇮🇳💩❓❓❓, dear America?..  @JohnCena 👉👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/YWnODJga5N https://t.co/HzqDCvCWlY<br><b>Clean</b>: then what will you say for this dear america about afia siddique from pakistan in your favourite hindu country popularly known as islamophobia india america dear america",non-syntactic-english,2022-12-11 17:12:33,Islamabad,"Then what will you say for this? Dear America?, about afia Siddique from Pakistan in your favourite hindu country popularly known as islamophobia india / America 🇺🇲🇮🇳💩❓❓❓, dear America?..  @JohnCena 👉👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇 https://t.co/YWnODJga5N https://t.co/HzqDCvCWlY<br>",then what will you say for this dear america about afia siddique from pakistan in your favourite hindu country popularly known as islamophobia india america dear america,la,en,en,en
42,"<b>Raw:</b> “Live life with no excuses, 
travel with no regret.” @ Patenga Beach পতেঙ্গা সমুদ্র সৈকত https://t.co/VEJcKAVWRu<br><b>Clean</b>: live life with no excuses travel with no regret patenga beach",code-switched,2022-12-11 17:12:41,Islamabad,"“Live life with no excuses, 
travel with no regret.” @ Patenga Beach পতেঙ্গা সমুদ্র সৈকত https://t.co/VEJcKAVWRu<br>",live life with no excuses travel with no regret patenga beach,as,en,en,en
43,"<b>Raw:</b> So happy for my Afghan🇦🇫 brother @rashidkhan_19 what a talent yet another big contribution for @gujarat_titans ,so happyy.#IPL2022 #RashidKhan https://t.co/0851qNqKOk<br><b>Clean</b>: so happy for my afghan brother what a talent yet another big contribution for so happyy",syntactic-english,2022-12-11 17:12:54,Islamabad,"So happy for my Afghan🇦🇫 brother @rashidkhan_19 what a talent yet another big contribution for @gujarat_titans ,so happyy.#IPL2022 #RashidKhan https://t.co/0851qNqKOk<br>",so happy for my afghan brother what a talent yet another big contribution for so happyy,en,en,en,en
44,"<b>Raw:</b> Italian style spaghetti, cooked with (tender beef) #villmilano , prawn and fresh seasonal vegetables.

Life is fingerlicking good !! @ White Rabbit https://t.co/RAXg7lonUs<br><b>Clean</b>: italian style spaghetti cooked with tender beef prawn and fresh seasonal vegetables life is fingerlicking good white rabbit",informal-english,2022-12-11 17:13:05,Islamabad,"Italian style spaghetti, cooked with (tender beef) #villmilano , prawn and fresh seasonal vegetables.

Life is fingerlicking good !! @ White Rabbit https://t.co/RAXg7lonUs<br>",italian style spaghetti cooked with tender beef prawn and fresh seasonal vegetables life is fingerlicking good white rabbit,en,en,en,en
45,<b>Raw:</b> In these dark times only thing left entertaining is Gary Neville's salty punditry.<br><b>Clean</b>: in these dark times only thing left entertaining is gary nevilles salty punditry,syntactic-english,2022-12-11 17:13:17,Islamabad,In these dark times only thing left entertaining is Gary Neville's salty punditry.<br>,in these dark times only thing left entertaining is gary nevilles salty punditry,en,en,en,en
