,annotate_text,label,annotated_at,geo_tag,raw_text,clean_text,langid_raw,langid_clean,spacy_raw,spacy_clean
27,"<b>Raw:</b> @news24tvchannel @himantabiswa PM hawa se oxygen aur water Bana rahe 
CM muslim se hindu bana rahe .
Desh bhagwan bharose chal raha hai .

Sab chAnga si<br><b>Clean</b>: pm hawa se oxygen aur water bana rahe cm muslim se hindu bana rahe desh bhagwan bharose chal raha hai sab changa si",incidental-english,2022-12-10 13:50:12,New Delhi,"@news24tvchannel @himantabiswa PM hawa se oxygen aur water Bana rahe 
CM muslim se hindu bana rahe .
Desh bhagwan bharose chal raha hai .

Sab chAnga si<br>",pm hawa se oxygen aur water bana rahe cm muslim se hindu bana rahe desh bhagwan bharose chal raha hai sab changa si,sw,sw,id,id
28,"<b>Raw:</b> @theMadridZone @marca Ramos or no Ramos , Varatti alone will fuck your  club again  🤣🤣🤣<br><b>Clean</b>: ramos or no ramos varatti alone will fuck your club again",informal-english,2022-12-10 13:54:25,New Delhi,"@theMadridZone @marca Ramos or no Ramos , Varatti alone will fuck your  club again  🤣🤣🤣<br>",ramos or no ramos varatti alone will fuck your club again,la,en,en,en
29,"<b>Raw:</b> Terkhh Token Unlock 🔑 Prossess

https://t.co/Mu6l8iSyea<br><b>Clean</b>: terkhh token unlock prossess",informal-english,2022-12-10 13:54:31,New Delhi,"Terkhh Token Unlock 🔑 Prossess

https://t.co/Mu6l8iSyea<br>",terkhh token unlock prossess,hu,id,de,sv
30,"<b>Raw:</b> Asaddudin Owaisi's MLA's son involved in Hyderabad Gangrape- No outrage. 
Think what would have happened if this Son was from  BJP MLA.@khanumarfa @Radhika35530868 @_sabanaqvi @ashoswai @SalmanNizami_ @MehboobaMufti @arifaajakia @TajinderBagga<br><b>Clean</b>: asaddudin owaisis mlas son involved in hyderabad gangrape no outrage think what would have happened if this son was from bjp mla",non-syntactic-english,2022-12-10 13:54:42,New Delhi,"Asaddudin Owaisi's MLA's son involved in Hyderabad Gangrape- No outrage. 
Think what would have happened if this Son was from  BJP MLA.@khanumarfa @Radhika35530868 @_sabanaqvi @ashoswai @SalmanNizami_ @MehboobaMufti @arifaajakia @TajinderBagga<br>",asaddudin owaisis mlas son involved in hyderabad gangrape no outrage think what would have happened if this son was from bjp mla,en,en,en,en
31,"<b>Raw:</b> चलो आज फिर थोडा मुस्कुराया😍 जाए बिना माचिस के कुछ लोगों को जलाया ❤‍🔥जाए❤‍🔥❤‍🔥😜👆💪💪💪💪💪 @ Collectorate &amp; District Court, Greater Noida, Surajpur. https://t.co/QjNsjf061V<br><b>Clean</b>: collectorate and district court greater noida surajpur",code-switched,2022-12-10 13:54:47,New Delhi,"चलो आज फिर थोडा मुस्कुराया😍 जाए बिना माचिस के कुछ लोगों को जलाया ❤‍🔥जाए❤‍🔥❤‍🔥😜👆💪💪💪💪💪 @ Collectorate &amp; District Court, Greater Noida, Surajpur. https://t.co/QjNsjf061V<br>",collectorate and district court greater noida surajpur,hi,en,hi,en
32,<b>Raw:</b> Real Allahu Akbar Himself Comes to Give His Knowledge | Zakir Naik Expos... https://t.co/HKtm26DJPS @YouTube के द्वारा<br><b>Clean</b>: real allahu akbar himself comes to give his knowledge zakir naik expos,code-switched,2022-12-10 13:54:55,New Delhi,Real Allahu Akbar Himself Comes to Give His Knowledge | Zakir Naik Expos... https://t.co/HKtm26DJPS @YouTube के द्वारा<br>,real allahu akbar himself comes to give his knowledge zakir naik expos,qu,en,en,en
33,"<b>Raw:</b> My Shabdle scorecard on 2022-3-27:
🟢🔴🟢
🟢🟢🟢
https://t.co/QwEzEZhgPh<br><b>Clean</b>: my shabdle scorecard on 2022 3 27",non-syntactic-english,2022-12-10 13:55:04,New Delhi,"My Shabdle scorecard on 2022-3-27:
🟢🔴🟢
🟢🟢🟢
https://t.co/QwEzEZhgPh<br>",my shabdle scorecard on 2022 3 27,zh,en,en,en
34,"<b>Raw:</b> #8YearsOfTechPoweredIndia
DBT for Direct Empowerment https://t.co/LGLXFcMCPf<br><b>Clean</b>: dbt for direct empowerment",non-syntactic-english,2022-12-10 13:55:10,New Delhi,"#8YearsOfTechPoweredIndia
DBT for Direct Empowerment https://t.co/LGLXFcMCPf<br>",dbt for direct empowerment,en,da,en,en
35,"<b>Raw:</b> @akkinand Bhai m taking about girls who have lived their life at their wil..

Conservative families ke gharo wali ka samajh aata hai but ye unlimited walo ka nahi<br><b>Clean</b>: bhai m taking about girls who have lived their life at their wil conservative families ke gharo wali ka samajh aata hai but ye unlimited walo ka nahi",code-switched,2022-12-10 13:55:14,New Delhi,"@akkinand Bhai m taking about girls who have lived their life at their wil..

Conservative families ke gharo wali ka samajh aata hai but ye unlimited walo ka nahi<br>",bhai m taking about girls who have lived their life at their wil conservative families ke gharo wali ka samajh aata hai but ye unlimited walo ka nahi,en,en,en,en
36,<b>Raw:</b> @Vikas_dayal_9 @HDFCERGOGIC Insta pr reply dedo na bhiya please 🥺<br><b>Clean</b>: insta pr reply dedo na bhiya please,incidental-english,2022-12-10 13:55:18,New Delhi,@Vikas_dayal_9 @HDFCERGOGIC Insta pr reply dedo na bhiya please 🥺<br>,insta pr reply dedo na bhiya please,en,en,tl,es
37,"<b>Raw:</b> @TheLeadCNN Hey Jake and Ms Psaki. 
Pappiyan from JP pyara ... Sitting and chatting with my Snoopy Snoopa ... My only dost. 
Tughlaka Bad Extension Delhi India.<br><b>Clean</b>: hey jake and ms psaki pappiyan from jp pyara sitting and chatting with my snoopy snoopa my only dost tughlaka bad extension delhi india",code-switched,2022-12-10 13:55:22,New Delhi,"@TheLeadCNN Hey Jake and Ms Psaki. 
Pappiyan from JP pyara ... Sitting and chatting with my Snoopy Snoopa ... My only dost. 
Tughlaka Bad Extension Delhi India.<br>",hey jake and ms psaki pappiyan from jp pyara sitting and chatting with my snoopy snoopa my only dost tughlaka bad extension delhi india,en,en,en,en
38,<b>Raw:</b> @Crypt0Warr10r It motivates me immensely ❤️❤️<br><b>Clean</b>: it motivates me immensely,non-syntactic-english,2022-12-10 13:55:26,New Delhi,@Crypt0Warr10r It motivates me immensely ❤️❤️<br>,it motivates me immensely,zh,en,en,en
39,<b>Raw:</b> @UPPCLLKO @UppclChairman @pvvnl messive fire in noida sector 49 prahlad colony due to short circuit https://t.co/7jE3veHvV8<br><b>Clean</b>: messive fire in noida sector 49 prahlad colony due to short circuit,informal-english,2022-12-10 13:55:32,New Delhi,@UPPCLLKO @UppclChairman @pvvnl messive fire in noida sector 49 prahlad colony due to short circuit https://t.co/7jE3veHvV8<br>,messive fire in noida sector 49 prahlad colony due to short circuit,en,en,en,en
40,"<b>Raw:</b> @ChelseaFC Always competitive💙BluesInTheUSA, not again Raheem said head couch TT, 🤣 https://t.co/B2JlHztwml<br><b>Clean</b>: always competitivebluesintheusa not again raheem said head couch tt",informal-english,2022-12-10 13:55:35,New Delhi,"@ChelseaFC Always competitive💙BluesInTheUSA, not again Raheem said head couch TT, 🤣 https://t.co/B2JlHztwml<br>",always competitivebluesintheusa not again raheem said head couch tt,en,en,en,en
41,<b>Raw:</b> MMU CONVOCATION 2021 | BUSINESSMAN @ Convocation https://t.co/p7SwL3zkw0<br><b>Clean</b>: mmu convocation 2021 businessman convocation,informal-english,2022-12-10 13:55:39,New Delhi,MMU CONVOCATION 2021 | BUSINESSMAN @ Convocation https://t.co/p7SwL3zkw0<br>,mmu convocation 2021 businessman convocation,en,fr,en,en
42,"<b>Raw:</b> @Rajsing51780690 @veronica_sayz But just imagine he took it sportingly.Agar makers TP ki video negative banate like sympathy card etc.Toh woh toh rant shuru kar deti.
Woh iss video pe emotional ho gayi toh be ready journey video ke time toh flooding ho jaayegi
BB15 TROPHY AWAITS KARAN<br><b>Clean</b>: but just imagine he took it sportingly agar makers tp ki video negative banate like sympathy card etc toh woh toh rant shuru kar deti woh iss video pe emotional ho gayi toh be ready journey video ke time toh flooding ho jaayegi bb15 trophy awaits karan",code-switched,2022-12-10 13:55:45,New Delhi,"@Rajsing51780690 @veronica_sayz But just imagine he took it sportingly.Agar makers TP ki video negative banate like sympathy card etc.Toh woh toh rant shuru kar deti.
Woh iss video pe emotional ho gayi toh be ready journey video ke time toh flooding ho jaayegi
BB15 TROPHY AWAITS KARAN<br>",but just imagine he took it sportingly agar makers tp ki video negative banate like sympathy card etc toh woh toh rant shuru kar deti woh iss video pe emotional ho gayi toh be ready journey video ke time toh flooding ho jaayegi bb15 trophy awaits karan,en,en,en,en
43,"<b>Raw:</b> Prettiest girl ik , thinks she's ugly. *Smh*
Girl , people would die to be you. 😫<br><b>Clean</b>: prettiest girl ik thinks shes ugly smh girl people would die to be you",informal-english,2022-12-10 14:03:28,New Delhi,"Prettiest girl ik , thinks she's ugly. *Smh*
Girl , people would die to be you. 😫<br>",prettiest girl ik thinks shes ugly smh girl people would die to be you,en,en,en,en
44,<b>Raw:</b> @csankalp @asitbaran @csankalp sir ji fews days back u have shared screenshot of @asitbaran sir miss call ...@asitbaran ji ke paas sankalp ji aapko jaaana pad hi gaya ...👬👬👬👬<br><b>Clean</b>: sir ji fews days back u have shared screenshot of sir miss call ji ke paas sankalp ji aapko jaaana pad hi gaya,code-switched,2022-12-10 14:03:33,New Delhi,@csankalp @asitbaran @csankalp sir ji fews days back u have shared screenshot of @asitbaran sir miss call ...@asitbaran ji ke paas sankalp ji aapko jaaana pad hi gaya ...👬👬👬👬<br>,sir ji fews days back u have shared screenshot of sir miss call ji ke paas sankalp ji aapko jaaana pad hi gaya,sw,sw,so,so
45,<b>Raw:</b> Tweeter pe upasthit sabhi rashtrawadi aur hindutivuvadi dosto ko subh prabhat Jai mata di jai shree ram dosto please RT and like My tweets Jai shree ram https://t.co/qxnu2WgQ7e<br><b>Clean</b>: tweeter pe upasthit sabhi rashtrawadi aur hindutivuvadi dosto ko subh prabhat jai mata di jai shree ram dosto please rt and like my tweets jai shree ram,code-switched,2022-12-10 14:03:37,New Delhi,Tweeter pe upasthit sabhi rashtrawadi aur hindutivuvadi dosto ko subh prabhat Jai mata di jai shree ram dosto please RT and like My tweets Jai shree ram https://t.co/qxnu2WgQ7e<br>,tweeter pe upasthit sabhi rashtrawadi aur hindutivuvadi dosto ko subh prabhat jai mata di jai shree ram dosto please rt and like my tweets jai shree ram,tl,tl,en,sq
46,<b>Raw:</b> @ijyoti0811 Social media par sahi baat hai 👍 Jai shree ram 🙏<br><b>Clean</b>: social media par sahi baat hai jai shree ram,code-switched,2022-12-10 14:03:40,New Delhi,@ijyoti0811 Social media par sahi baat hai 👍 Jai shree ram 🙏<br>,social media par sahi baat hai jai shree ram,ms,ms,id,id
47,<b>Raw:</b> Breaking: India abstains at UNSC Ukriane meet on the US backed resolution against Russia https://t.co/4GyR378jKw<br><b>Clean</b>: breaking india abstains at unsc ukriane meet on the us backed resolution against russia,informal-english,2022-12-10 14:03:46,New Delhi,Breaking: India abstains at UNSC Ukriane meet on the US backed resolution against Russia https://t.co/4GyR378jKw<br>,breaking india abstains at unsc ukriane meet on the us backed resolution against russia,en,en,en,en
48,<b>Raw:</b> @VP #Katha Hui# katha hua kya.<br><b>Clean</b>: hui katha hua kya,not-english,2022-12-10 14:03:49,New Delhi,@VP #Katha Hui# katha hua kya.<br>,hui katha hua kya,ga,ms,sw,sw
49,<b>Raw:</b> Good morning.... Dear freind https://t.co/sVndkDHQjv<br><b>Clean</b>: good morning dear freind,non-syntactic-english,2022-12-10 14:03:52,New Delhi,Good morning.... Dear freind https://t.co/sVndkDHQjv<br>,good morning dear freind,de,de,en,en
50,"<b>Raw:</b> @AddarshK share it with wrong people 
Nazar lag jayegi😂😂😂<br><b>Clean</b>: share it with wrong people nazar lag jayegi",code-switched,2022-12-10 14:03:59,New Delhi,"@AddarshK share it with wrong people 
Nazar lag jayegi😂😂😂<br>",share it with wrong people nazar lag jayegi,en,en,en,en
51,"<b>Raw:</b> Make your body the sexiest outfit you own…. 

#gymtime #anytimefitness #24x7 #gymfreak #goodhealth #gymdaily 
#gevorahotel #sidhumoosewalafans @sidhu_moosewala …🔥💪🏻🙌🏻🙏🏻💯 @ Gurugram https://t.co/rSqUigkghZ<br><b>Clean</b>: make your body the sexiest outfit you own gurugram",non-syntactic-english,2022-12-10 14:04:10,New Delhi,"Make your body the sexiest outfit you own…. 

#gymtime #anytimefitness #24x7 #gymfreak #goodhealth #gymdaily 
#gevorahotel #sidhumoosewalafans @sidhu_moosewala …🔥💪🏻🙌🏻🙏🏻💯 @ Gurugram https://t.co/rSqUigkghZ<br>",make your body the sexiest outfit you own gurugram,la,en,en,en
52,<b>Raw:</b> @REAL___HINDUVT @Saurabhdubeyy Boycott islaam only jai hind🇮🇳 jai SANATAN🙏 🕉🚩🚩🚩🚩🚩🚩🚩<br><b>Clean</b>: boycott islaam only jai hind jai sanatan,informal-english,2022-12-10 14:04:19,New Delhi,@REAL___HINDUVT @Saurabhdubeyy Boycott islaam only jai hind🇮🇳 jai SANATAN🙏 🕉🚩🚩🚩🚩🚩🚩🚩<br>,boycott islaam only jai hind jai sanatan,qu,en,en,fi
53,"<b>Raw:</b> @dtptraffic 
@LtGovDelhi 
@ANI 
@DelhiPolice 
@PMOIndia 
@Ravi280282 
@jonysaini13 
ITO Red light not working 
Time 5 am
Date 30/08/2022

Abb agar red light cross kro to camera photo le lega aur nahi jaye to red light or khade raho https://t.co/L66pK94gqe<br><b>Clean</b>: ito red light not working time 5 am date 30082022 abb agar red light cross kro to camera photo le lega aur nahi jaye to red light or khade raho",code-switched,2022-12-10 14:04:28,New Delhi,"@dtptraffic 
@LtGovDelhi 
@ANI 
@DelhiPolice 
@PMOIndia 
@Ravi280282 
@jonysaini13 
ITO Red light not working 
Time 5 am
Date 30/08/2022

Abb agar red light cross kro to camera photo le lega aur nahi jaye to red light or khade raho https://t.co/L66pK94gqe<br>",ito red light not working time 5 am date 30082022 abb agar red light cross kro to camera photo le lega aur nahi jaye to red light or khade raho,en,en,en,en
54,"<b>Raw:</b> Agar kismat kharab ho Jaye toh😏
Repair Kaha Hoti hai?🥺<br><b>Clean</b>: agar kismat kharab ho jaye toh repair kaha hoti hai",incidental-english,2022-12-10 14:04:32,New Delhi,"Agar kismat kharab ho Jaye toh😏
Repair Kaha Hoti hai?🥺<br>",agar kismat kharab ho jaye toh repair kaha hoti hai,sw,sw,id,so
55,<b>Raw:</b> He is no Pappu. https://t.co/nAGs0BcvE5<br><b>Clean</b>: he is no pappu,informal-english,2022-12-10 14:04:35,New Delhi,He is no Pappu. https://t.co/nAGs0BcvE5<br>,he is no pappu,en,en,en,tl
56,"<b>Raw:</b> Office in Vatika Atrium, #GolfCourseRoad #OfficeSpace #ForRent #Gurgaon #Commercial #Property
https://t.co/1fmKauZoH4<br><b>Clean</b>: office in vatika atrium",non-syntactic-english,2022-12-10 14:04:39,New Delhi,"Office in Vatika Atrium, #GolfCourseRoad #OfficeSpace #ForRent #Gurgaon #Commercial #Property
https://t.co/1fmKauZoH4<br>",office in vatika atrium,en,en,en,en
57,"<b>Raw:</b> #GodMorningFriday
God himself elaborates the knowledge of yagyas.....
#SaintRampalJiQuotes https://t.co/U6HR08gm3N<br><b>Clean</b>: god himself elaborates the knowledge of yagyas",informal-english,2022-12-10 14:04:43,New Delhi,"#GodMorningFriday
God himself elaborates the knowledge of yagyas.....
#SaintRampalJiQuotes https://t.co/U6HR08gm3N<br>",god himself elaborates the knowledge of yagyas,en,en,en,en
58,"<b>Raw:</b> Jazakumullah khairan for your time and effort. 
https://t.co/wBOyV75Jh7<br><b>Clean</b>: jazakumullah khairan for your time and effort",code-switched,2022-12-10 14:04:49,New Delhi,"Jazakumullah khairan for your time and effort. 
https://t.co/wBOyV75Jh7<br>",jazakumullah khairan for your time and effort,ms,ms,en,id
59,"<b>Raw:</b> Channel wapas aagya h YouTube pr @Utkarshclasses Jodhpur 
Thanks to @YouTubeIndia @TeamYouTube @NirmalUtkarsh @whokumargaurav @UtkarshClasses @whoakshaygaur https://t.co/x2eEtKKqrC<br><b>Clean</b>: channel wapas aagya h youtube pr jodhpur thanks to",code-switched,2022-12-10 14:04:53,New Delhi,"Channel wapas aagya h YouTube pr @Utkarshclasses Jodhpur 
Thanks to @YouTubeIndia @TeamYouTube @NirmalUtkarsh @whokumargaurav @UtkarshClasses @whoakshaygaur https://t.co/x2eEtKKqrC<br>",channel wapas aagya h youtube pr jodhpur thanks to,en,en,en,en
60,"<b>Raw:</b> @arungovil12 Sir,you are right sir<br><b>Clean</b>: siryou are right sir",informal-english,2022-12-10 14:04:57,New Delhi,"@arungovil12 Sir,you are right sir<br>",siryou are right sir,en,en,en,en
61,<b>Raw:</b> Normal service charges Activa ka 550 bicke ka 500<br><b>Clean</b>: normal service charges activa ka 550 bicke ka 500,code-switched,2022-12-10 14:05:01,New Delhi,Normal service charges Activa ka 550 bicke ka 500<br>,normal service charges activa ka 550 bicke ka 500,es,en,en,en
62,<b>Raw:</b> #sukoon  har do pal  ka kal mile na mile 🖤<br><b>Clean</b>: har do pal ka kal mile na mile,not-english,2022-12-10 14:05:07,New Delhi,#sukoon  har do pal  ka kal mile na mile 🖤<br>,har do pal ka kal mile na mile,pt,pt,et,tl
