,annotate_text,label,annotated_at,geo_tag
16,"<b>Raw:</b> bros, i need ideas for youtube, drop some if you got some ❤️ that’s pulau ubin, looking smexy #twitchfreejidion  #Help https://t.co/s3hPFchCqw<br><b>Clean</b>: bros i need ideas for youtube drop some if you got some thats pulau ubin looking smexy",informal-english,2022-11-18 13:24:18,Singapore
17,"<b>Raw:</b> Mahirap daw sya paiyakin. The last time she cried was when his husband died. This could be tears of joy. Happy mother’s day @lenirobredo Ipapanalo namin kayo ni Sen Kiko! 

#PilipinasIsPink 
#IbotoNa10Pilipinas 
#LeniKikoAllTheWay https://t.co/IwO3PdfGx0<br><b>Clean</b>: mahirap daw sya paiyakin the last time she cried was when his husband died this could be tears of joy happy mothers day ipapanalo namin kayo ni sen kiko",code-switched,2022-11-18 13:24:27,Singapore
18,<b>Raw:</b> @food_blogger Famous kkm in Bukit Panjang that is a supper spot. Operates from 4am - 2:30pm.... https://t.co/dDthJBq7rN<br><b>Clean</b>: famous kkm in bukit panjang that is a supper spot operates from 4am 230pm,informal-english,2022-11-18 13:24:41,Singapore
19,<b>Raw:</b> @ElishBulGodley @Padsky Yup.  But it’s breakfast time so opting for roti prata.  Nothing beats hot roti and curry for breakfast.<br><b>Clean</b>: yup but its breakfast time so opting for roti prata nothing beats hot roti and curry for breakfast,informal-english,2022-11-18 13:24:45,Singapore
20,<b>Raw:</b> @gesangnurh ...dan aku termasuk orang-orang yang saleh.” (QS. Al-Munafiqun: 10).<br><b>Clean</b>: dan aku termasuk orang orang yang saleh qs al munafiqun 10,not-english,2022-11-18 13:24:54,Singapore
21,"<b>Raw:</b> AYYYOOOOOO !! You look like you need some Swavycustoms SO TAPN and LETS GET IT GOING!!!! 😈😈😈😈🤞🏽🤞🏽
#SWAVY @ Krusty Krab - Bikini Bottom https://t.co/BtkqaVg0VL<br><b>Clean</b>: ayyyoooooo you look like you need some swavycustoms so tapn and lets get it going krusty krab bikini bottom",informal-english,2022-11-18 13:25:06,Singapore
22,"<b>Raw:</b> Yung pinaka ayaw ko sa lahat,yung sina silent treatment ako. Overthinker na nga ako gaganunin mo pa.  ❌<br><b>Clean</b>: yung pinaka ayaw ko sa lahatyung sina silent treatment ako overthinker na nga ako gaganunin mo pa",incidental-english,2022-11-18 13:25:15,Singapore
23,<b>Raw:</b> @Atitty_ Absolutely. Rather rekt by slow TPS over eth gas all day!<br><b>Clean</b>: absolutely rather rekt by slow tps over eth gas all day,informal-english,2022-11-18 13:25:24,Singapore
24,"<b>Raw:</b> Page 16 of 365

Hi there...
Im still here...
Like before...
But,ill use anothers atittude now.<br><b>Clean</b>: page 16 of 365 hi there im still here like before butill use anothers atittude now",informal-english,2022-11-18 13:25:43,Singapore
25,"<b>Raw:</b> @mufaddal_vohra Looks like nurse ka dress lekar sponsor logos chipkadiya. Opposition will be so distracted by jersey, ek doh wkt aisey hi miljayengey #IPL2022<br><b>Clean</b>: looks like nurse ka dress lekar sponsor logos chipkadiya opposition will be so distracted by jersey ek doh wkt aisey hi miljayengey",code-switched,2022-11-18 13:25:55,Singapore
26,<b>Raw:</b> @sejoalzir Wag kang mg alala sent nmin to kay inday at ng mkita mo sagot mo<br><b>Clean</b>: wag kang mg alala sent nmin to kay inday at ng mkita mo sagot mo,not-english,2022-11-18 13:27:17,Singapore
27,"<b>Raw:</b> Pag uusapan ka talaga when you’re
no longer beneficial to their life no? Buti na lang di ganyan friends ko. Relatives ko oo..🤣<br><b>Clean</b>: pag uusapan ka talaga when youre no longer beneficial to their life no buti na lang di ganyan friends ko relatives ko oo",code-switched,2022-11-18 13:27:24,Singapore
28,"<b>Raw:</b> and i noticed i never called my friend ""sayanggggg"" or ""thankyou sayangggg saya"" or anything manja gedik gitu 😂😂<br><b>Clean</b>: and i noticed i never called my friend sayanggggg or thankyou sayangggg saya or anything manja gedik gitu",code-switched,2022-11-18 13:27:30,Singapore
29,<b>Raw:</b> @HamidMirPAK Wo tho Roosevelt ko apni property kerne  me Masroor hai thru Qatar<br><b>Clean</b>: wo tho roosevelt ko apni property kerne me masroor hai thru qatar,code-switched,2022-11-18 13:27:42,Singapore
30,"<b>Raw:</b> Me: let us skip to the good part....
Friends: -sing- ah....ahhhhhh-ahhhh-ahhhh_!<br><b>Clean</b>: me let us skip to the good part friends sing ah ahhhhhh ahhhh ahhhh",informal-english,2022-11-18 13:27:47,Singapore
31,<b>Raw:</b> Just posted a photo @ Joo Chiat Peranakan &amp; Eurasian Heritage Neighbourhood https://t.co/kO9R35O3Yl<br><b>Clean</b>: just posted a photo joo chiat peranakan and eurasian heritage neighbourhood,non-syntactic-english,2022-11-18 13:28:00,Singapore
32,"<b>Raw:</b> Maipon and travel.. travel makes you realize a lot of things. It will change your perspective in life. Kadako sang kalibutan para mag stick ka sa mga wla pulos nga tao,mag cge chismis sang kabuhi sang iban. Then it motivates you to earn more,so Go out from your shell.<br><b>Clean</b>: maipon and travel travel makes you realize a lot of things it will change your perspective in life kadako sang kalibutan para mag stick ka sa mga wla pulos nga taomag cge chismis sang kabuhi sang iban then it motivates you to earn moreso go out from your shell",code-switched,2022-11-18 13:29:00,Singapore
33,"<b>Raw:</b> Faham tak, dah halfway nak sampai office, baru perasan hp tertinggal 🥺😪<br><b>Clean</b>: faham tak dah halfway nak sampai office baru perasan hp tertinggal",incidental-english,2022-11-18 13:29:07,Singapore
34,<b>Raw:</b> Sahod day today! Pila nalang bilin japon allowance ko..🥴 it's okay I look broke Basta di broke Ang bank account ko..kahit papano.(sigh)<br><b>Clean</b>: sahod day today pila nalang bilin japon allowance ko its okay i look broke basta di broke ang bank account ko kahit papano sigh,code-switched,2022-11-18 13:29:18,Singapore
35,"<b>Raw:</b> Try to listen BAZINGA while tweeting. U can feel your thumb kicking ahahhaa

BAZINGA 4M VIEWS
@SB19Official #SB19
#SB19Bazinga4MViews 

Stream #Bazinga_SB19<br><b>Clean</b>: try to listen bazinga while tweeting u can feel your thumb kicking ahahhaa bazinga 4m views stream",informal-english,2022-11-18 13:29:32,Singapore
36,"<b>Raw:</b> Kabudlay mag budget,wala pako ka audit sang mga expenses ko this month. Over spending ba ko?<br><b>Clean</b>: kabudlay mag budgetwala pako ka audit sang mga expenses ko this month over spending ba ko",incidental-english,2022-11-18 13:29:45,Singapore
37,<b>Raw:</b> NASA 38 na Ang rate .hope mag taas pa.. kaluy an. Tag 800$ tani maipon ko a month bah..kung di lang gasto gid..sa load palang abi wla na.<br><b>Clean</b>: nasa 38 na ang rate hope mag taas pa kaluy an tag 800 tani maipon ko a month bah kung di lang gasto gid sa load palang abi wla na,not-english,2022-11-18 13:29:49,Singapore
38,<b>Raw:</b> I heard “kurotul qodam FIFA” from stadium announcer lollll and that’s all I can understand<br><b>Clean</b>: i heard kurotul qodam fifa from stadium announcer lollll and thats all i can understand,code-switched,2022-11-18 13:31:19,Singapore
39,"<b>Raw:</b> Kahit papano, na excite din ako kunin mamaya ang glasses ko. A little gift for myself.<br><b>Clean</b>: kahit papano na excite din ako kunin mamaya ang glasses ko a little gift for myself",code-switched,2022-11-18 13:31:24,Singapore
40,"<b>Raw:</b> Heyy, nak transfer solvent pon problem.. abb problem, pump probelm, alarm x boleh acknowledge 🥴<br><b>Clean</b>: heyy nak transfer solvent pon problem abb problem pump probelm alarm x boleh acknowledge",incidental-english,2022-11-18 13:31:38,Singapore
41,<b>Raw:</b> WOY JOHNNY LIVE IG 41 MENIT YANG LALU DAN W KETINGGALAN<br><b>Clean</b>: woy johnny live ig 41 menit yang lalu dan w ketinggalan,not-english,2022-11-18 13:33:27,Singapore
42,"<b>Raw:</b> We don't know how much time we have.. 
a short time may come... 
Let's make good moments together..
Satu hal yang perlu di ketahui...
Aku tidak pernah menyesal sekalipun dalam hidup ini,mengenal KAlian seMUa.<br><b>Clean</b>: we dont know how much time we have a short time may come lets make good moments together satu hal yang perlu di ketahui aku tidak pernah menyesal sekalipun dalam hidup inimengenal kalian semua",code-switched,2022-11-18 13:33:49,Singapore
43,"<b>Raw:</b> So, utk 1st day di Temasek, meols terjah:
1️⃣Gardens By The Bay
2️⃣Sands Sky Park
3️⃣Muzeum of Ice Cream
4️⃣Kampong Gelam
5️⃣Merlion Park<br><b>Clean</b>: so utk 1st day di temasek meols terjah 1gardens by the bay 2sands sky park 3muzeum of ice cream 4kampong gelam 5merlion park",incidental-english,2022-11-18 13:34:42,Singapore
44,<b>Raw:</b> Ayaw ni inday sa RO-SA PO🤣🤣 nag salita na xa about jan wag bobo<br><b>Clean</b>: ayaw ni inday sa ro sa po nag salita na xa about jan wag bobo,not-english,2022-11-18 13:34:45,Singapore
45,<b>Raw:</b> Kung Ara ko ni sa Balay..nmi magkape kag yosi while ga pa sounds bah..Lalo na may videokihan na .<br><b>Clean</b>: kung ara ko ni sa balay nmi magkape kag yosi while ga pa sounds bah lalo na may videokihan na,incidental-english,2022-11-18 13:34:57,Singapore
46,<b>Raw:</b> What if pag Bugtaw ko sa pinas na ko..😁 haysss I miss home! https://t.co/xGNUCc0Tzh<br><b>Clean</b>: what if pag bugtaw ko sa pinas na ko haysss i miss home,code-switched,2022-11-18 13:35:05,Singapore
47,"<b>Raw:</b> Search ✍ typing ""chelsea transfer"". Since 011221 until 100122. Everything that pops up merely the rumours
 or chelsea players end contract 😞<br><b>Clean</b>: search typing chelsea transfer since 011221 until 100122 everythingthatpops upmerelythe rumours or chelsea players end contract",informal-english,2022-11-18 13:37:29,Singapore
48,"<b>Raw:</b> Lord ipalayo ko sa mga tao ,Bagay, situations nga di ko man kontrolado. Kay no matter how I try to keep them. Kadali lang man sa ila madula sakon. 🥺🙏<br><b>Clean</b>: lord ipalayo ko sa mga tao bagay situations nga di ko man kontrolado kay no matter how i try to keep them kadali lang man sa ila madula sakon",code-switched,2022-11-18 13:37:34,Singapore
49,"<b>Raw:</b> If last year dark blue , this year i sama dengan u . 

Jadi x pantun ? Hahah<br><b>Clean</b>: if last year dark blue this year i sama dengan u jadi x pantun hahah",code-switched,2022-11-18 13:37:44,Singapore
50,<b>Raw:</b> Keep those friends who supported you completely even you had no money nor title. Wag tayo  dun  sa andyan lang pag  puro lang saya. Nawawala pag ikaw yung nangangailangan.<br><b>Clean</b>: keep those friends who supported you completely even you had no money nor title wag tayo dun sa andyan lang pag puro lang saya nawawala pag ikaw yung nangangailangan,code-switched,2022-11-18 13:38:05,Singapore
51,<b>Raw:</b> Siguro kung ok lang health sang mama ko..e consider ko gid magpa Europe. makapatindog siguro ko sang own house ko. Now I have to think tanan Ang mga possible matabo sa iya. Set aside tanan Haysss. Hirap din Isa ka lang anak. All the responsibilities imu.<br><b>Clean</b>: siguro kung ok lang health sang mama ko e consider ko gid magpa europe makapatindog siguro ko sang own house ko now i have to think tanan ang mga possible matabo sa iya set aside tanan haysss hirap din isa ka lang anak all the responsibilities imu,code-switched,2022-11-18 13:38:31,Singapore
52,<b>Raw:</b> Ehhh…. Why lahh? Why you body shape is like one shopee delivery box hah?<br><b>Clean</b>: ehhh why lahh why you body shape is like one shopee delivery box hah,informal-english,2022-11-18 13:38:37,Singapore
53,"<b>Raw:</b> Bakit di kapa nagjojowa?
me: financially unstable,mentally unstable,trust issues, overthinking and anxiety. D pa heal totally. Baka d na nga..forever and ever..amen🤣 https://t.co/1jbVTuifB1<br><b>Clean</b>: bakit di kapa nagjojowa me financially unstablementally unstabletrust issues overthinking and anxiety d pa heal totally baka d na nga forever and ever amen",code-switched,2022-11-18 13:38:47,Singapore
54,<b>Raw:</b> Puyat kaka scroll hahaha at kaka examine ng conscience .plus anxiety attack. Minsan na ttrigger pa..😂 jusko patuloy parin tayo. May mama pa ako. https://t.co/R2g5uqxAS1<br><b>Clean</b>: puyat kaka scroll hahaha at kaka examine ng conscience plus anxiety attack minsan na ttrigger pa jusko patuloy parin tayo may mama pa ako,code-switched,2022-11-18 13:38:56,Singapore
55,<b>Raw:</b> Anhon ko ang hong bao ko man? E save or ibakal shoes?😁<br><b>Clean</b>: anhon ko ang hong bao ko man e save or ibakal shoes,incidental-english,2022-11-18 13:39:11,Singapore
56,"<b>Raw:</b> Masyadong advance ang Singapore.. By 2030 5 mins nalang daw dapat ang byahe sang employees using MRT. at dahil kulang sila now sa mga staffs lalo na sa mga F&amp;B , robot na galuto omelette diri. Even mag serve sang coffee. Can't imagine sang life diri next 10yrs. As in wow!<br><b>Clean</b>: masyadong advance ang singapore by 2030 5 mins nalang daw dapat ang byahe sang employees using mrt at dahil kulang sila now sa mga staffs lalo na sa mga fandb robot na galuto omelette diri even mag serve sang coffee cant imagine sang life diri next 10yrs as in wow",code-switched,2022-11-18 13:39:22,Singapore
57,<b>Raw:</b> @RajeshJaney @twi_age Yeh apne aap likh diya!! I saw it when folks were liking it or commenting!!<br><b>Clean</b>: yeh apne aap likh diya i saw it when folks were liking it or commenting,code-switched,2022-11-18 13:40:04,Singapore
58,<b>Raw:</b> Its a choice.. Sa pinas lang may ganyang mindset. When you're single they think you're sad.😂☺️ https://t.co/QXJBBFceiq<br><b>Clean</b>: its a choice sa pinas lang may ganyang mindset when youre single they think youre sad,code-switched,2022-11-18 13:40:13,Singapore
59,"<b>Raw:</b> Sa sobra ka pili ,wala sang may nabakal. Haha ang gasto ko yesterday nagkadto tanan sa foods kag sa taxi ko.😂 https://t.co/8lrppE2HVH<br><b>Clean</b>: sa sobra ka pili wala sang may nabakal haha ang gasto ko yesterday nagkadto tanan sa foods kag sa taxi ko",incidental-english,2022-11-18 13:40:18,Singapore
60,"<b>Raw:</b> O CS Madeira recebeu esta noite o Santa Cruz SC e ganhou 3-0 (25-13; 25-15; 25-21).

#voleibolmadeira #avmadeira #voleibol
📸 Nélson Martins https://t.co/Ny3ihnLRHp<br><b>Clean</b>: o cs madeira recebeu esta noite o santa cruz sc e ganhou 3 0 25 13 25 15 25 21 nélson martins",not-english,2022-11-18 13:40:25,Singapore
61,"<b>Raw:</b> In Gods will ah . Mapa Europe man ko. For now, Mama's health anai Ang priority ko. Mapuli kag alagaan sya.. now ko lang ma feel Ang love ni G! Damo damo options kag opportunities. 🙏❤️<br><b>Clean</b>: in gods will ah mapa europe man ko for now mamas health anai ang priority ko mapuli kag alagaan sya now ko lang ma feel ang love ni g damo damo options kag opportunities",code-switched,2022-11-18 13:40:40,Singapore
62,<b>Raw:</b> Kahapon ko lang na https://t.co/9Og49qAdjN nga force feeding tong mga whales sa oslob...ahai kaluoy man. Just to take pictures ang mga tao need nila e force feeding.. Di manami! Nadula man interest ko mag explore didto.<br><b>Clean</b>: kahapon ko lang na nga force feeding tong mga whales sa oslob ahai kaluoy man just to take pictures ang mga tao need nila e force feeding di manami nadula man interest ko mag explore didto,code-switched,2022-11-18 13:40:50,Singapore
63,"<b>Raw:</b> Hoy, never beg anyone for anything. not time, not attention, not love, not nothing. Hayaan mong sila ang magkusang ibigay yan. Maghintay nalang tayo while building ourselves.<br><b>Clean</b>: hoy never beg anyone for anything not time not attention not love not nothing hayaan mong sila ang magkusang ibigay yan maghintay nalang tayo while building ourselves",code-switched,2022-11-18 13:41:55,Singapore
64,<b>Raw:</b> I have to take responsible sang money ko! 😔 Wala ko may nafeel Bisan ano. pero d pwede nga amhun ko Sina! Tanan nga pag value nahatag ko na .respeto man a!<br><b>Clean</b>: i have to take responsible sang money ko wala ko may nafeel bisan ano pero d pwede nga amhun ko sina tanan nga pag value nahatag ko na respeto man a,incidental-english,2022-11-18 13:42:49,Singapore
65,<b>Raw:</b> Ipunan ko pa ang ink ko pra ma fullsleeve nagid ning Arm ko. How about July? Schedule ko na mapadla savings ahoooy<br><b>Clean</b>: ipunan ko pa ang ink ko pra ma fullsleeve nagid ning arm ko how about july schedule ko na mapadla savings ahoooy,incidental-english,2022-11-18 13:42:56,Singapore
66,<b>Raw:</b> Back again after a while 😅 (@ Pejabat Kementerian Pelancongan Malaysia Negeri Johor w/ @slvtrnx) https://t.co/vTt8Gtk71Z<br><b>Clean</b>: back again after a while pejabat kementerian pelancongan malaysia negeri johor w,informal-english,2022-11-18 13:43:33,Singapore
67,<b>Raw:</b> Di na ko mag hope may pulian pa ko nga bayo to or gamit. HAHAHA ma sapar lang daw ko sang Akon bayo diri<br><b>Clean</b>: di na ko mag hope may pulian pa ko nga bayo to or gamit hahaha ma sapar lang daw ko sang akon bayo diri,not-english,2022-11-18 13:44:06,Singapore
68,"<b>Raw:</b> It's drizzling outside,I'm listening to my Spotify,while sipping my coffee..damn moment<br><b>Clean</b>: its drizzling outsideim listening to my spotifywhile sipping my coffee damn moment",informal-english,2022-11-18 13:44:11,Singapore
69,"<b>Raw:</b> Ang unto ko bala nga wala na braces, daw fake smile filter sa tiktok. Hahhaha yots! Daw posteso ang sa upper part..taympers ma smile ko anay😁 🤣<br><b>Clean</b>: ang unto ko bala nga wala na braces daw fake smile filter sa tiktok hahhaha yots daw posteso ang sa upper part taympers ma smile ko anay",incidental-english,2022-11-18 13:45:15,Singapore
70,"<b>Raw:</b> Sometimes mapa smile nalang ko.. Pag may problema,stress or ano pa da nga difficulties. I just stay calm. Bisan probs pa sa work.  Chill na kaayo ko mag handle sina. Siguro nasanay na. 
I never expect amo ko sina ka strong.😊<br><b>Clean</b>: sometimes mapa smile nalang ko pag may problemastress or ano pa da nga difficulties i just stay calm bisan probs pa sa work chill na kaayo ko mag handle sina siguro nasanay na i never expect amo ko sina ka strong",code-switched,2022-11-18 13:45:23,Singapore
71,"<b>Raw:</b> It's a human curse...as cliche as it was but, nasa huli Lage Ang pagsisisi. Kaya be kind Tayo sa iba. 🤟<br><b>Clean</b>: its a human curse as cliche as it was but nasa huli lage ang pagsisisi kaya be kind tayo sa iba",code-switched,2022-11-18 13:49:25,Singapore
72,<b>Raw:</b> Selamat pagi semua. Tiber rasa nak vibes twitter yg dulu2 hehe<br><b>Clean</b>: selamat pagi semua tiber rasa nak vibes twitter yg dulu2 hehe,not-english,2022-11-18 13:49:28,Singapore
73,<b>Raw:</b> @eubobzito nossa prima eu ia AMAR! saudade de você e da comidinha ❤️<br><b>Clean</b>: nossa prima eu ia amar saudade de você e da comidinha,not-english,2022-11-18 13:49:33,Singapore
74,<b>Raw:</b> @Ongvaltine If signs of aging yan mas matanda ka sakin boss jk<br><b>Clean</b>: if signs of aging yan mas matanda ka sakin boss jk,code-switched,2022-11-18 13:49:37,Singapore
75,<b>Raw:</b> @dawende Kasi po sir doon si Mr robin naniniwala sa mga troll army nila nagpapalaganap ng Fake news.<br><b>Clean</b>: kasi po sir doon si mr robin naniniwala sa mga troll army nila nagpapalaganap ng fake news,incidental-english,2022-11-18 13:49:41,Singapore
76,<b>Raw:</b> Nag leave ko sa group sa simbahan namon. Hahah Wala man ta ma I ambag to kag daw d man ta e validate didto Kay Wala ta.. 🥴😁<br><b>Clean</b>: nag leave ko sa group sa simbahan namon hahah wala man ta ma i ambag to kag daw d man ta e validate didto kay wala ta,not-english,2022-11-18 13:49:49,Singapore
77,"<b>Raw:</b> And the First Athlete ""Walking"" away with the prize is ..... @ohjerm276 

#athlete 
#athletics 
#trackandfield 
#racewalk 
#racewalking 
#champion 
#customisedshoes 
#nike @ FWCC Pte Ltd https://t.co/zeRvgRdnWK<br><b>Clean</b>: and the first athlete walking away with the prize is fwcc pte ltd",informal-english,2022-11-18 13:49:59,Singapore
78,"<b>Raw:</b> I always treat everyone Good. Bisan pa gani di na sila Good sakon..I always treat them right. Ma chat ka mareply ko,you greet me I greet you. Bisan IPA feel kag ipamukha mo pa sakon di ka gusto sakon ,still I treat you Good. Kasi di ko ugali yung ugali nyo. Get what I mean?🤗<br><b>Clean</b>: i always treat everyone good bisan pa gani di na sila good sakon i always treat them right ma chat ka mareply koyou greet me i greet you bisan ipa feel kag ipamukha mo pa sakon di ka gusto sakon still i treat you good kasi di ko ugali yung ugali nyo get what i mean",code-switched,2022-11-18 13:50:08,Singapore
79,<b>Raw:</b> @FrontlineKamran Does anyone knows whereabouts of Mian Mansha @MManshaOfficial Sharif’s partner in IPP’s<br><b>Clean</b>: does anyone knows whereabouts of mian mansha sharifs partner in ipps,non-syntactic-english,2022-11-18 13:50:17,Singapore
80,"<b>Raw:</b> Iba tlaga ang effect ng galing ng #LeniKikoTeam2022, musical like les misables ang levelan. Fight like you've never fought before. #ParaSaPilipinasKongMahal<br><b>Clean</b>: iba tlaga ang effect ng galing ng musical like les misables ang levelan fight like youve never fought before",code-switched,2022-11-18 13:50:25,Singapore
81,"<b>Raw:</b> Twitter saw it first syempre. 😅
Wag kalimutan sa mayo a nuebe 😂 https://t.co/eI1JwYNSfc<br><b>Clean</b>: twitter saw it first syempre wag kalimutan sa mayo a nuebe",code-switched,2022-11-18 13:50:32,Singapore
82,<b>Raw:</b> @chrisxzj Pag nasa Bora ako bisita ako dyan ha! Kung san man yan. Hehe<br><b>Clean</b>: pag nasa bora ako bisita ako dyan ha kung san man yan hehe,not-english,2022-11-18 13:50:38,Singapore
83,<b>Raw:</b> Ano man makuha nalang ko camella homes? May Soon to be rise SM na sa Marbel..developed nagid bah . https://t.co/JkWdEOagkL<br><b>Clean</b>: ano man makuha nalang ko camella homes may soon to be rise sm na sa marbel developed nagid bah,incidental-english,2022-11-18 13:50:52,Singapore
84,<b>Raw:</b> Diri sa abroad bisan ano mo pa ka gusto magpuli sa pinas kay gusto mo Makita o  maupod Ang love ones mo. Madoubt kagid Kay gusto mo man makaipon kag mahatag sa ila Ang maayo nga life for them. And that's the real Love.♥️<br><b>Clean</b>: diri sa abroad bisan ano mo pa ka gusto magpuli sa pinas kay gusto mo makita o maupod ang love ones mo madoubt kagid kay gusto mo man makaipon kag mahatag sa ila ang maayo nga life for them and thats the real love,incidental-english,2022-11-18 13:51:01,Singapore
85,<b>Raw:</b> Adulting over flirting. Piliin yung may plan and actions kesa dun sa puro promise lang. Ang mahal mabuhay nowadays! Future muna.<br><b>Clean</b>: adulting over flirting piliin yung may plan and actions kesa dun sa puro promise lang ang mahal mabuhay nowadays future muna,code-switched,2022-11-18 13:51:08,Singapore
86,<b>Raw:</b> @pulte GohLeePing Malaysia waiting $100.enought Thanks Malaysia HongLeong bank account 09950124745 Thanks<br><b>Clean</b>: gohleeping malaysia waiting 100 enought thanks malaysia hongleong bank account 09950124745 thanks,informal-english,2022-11-18 13:51:26,Singapore
