,annotate_text,label,annotated_at,geo_tag
20,"<b>Raw:</b> Mohabbat to naam hi intezaar ka hai,Phir chahe wo Allah ke Kun ka hi kyu na hoo💫🤍<br><b>Clean</b>: mohabbat to naam hi intezaar ka haiphir chahe wo allah ke kun ka hi kyu na hoo",not-english,2022-12-10 13:49:20,New Delhi
21,"<b>Raw:</b> @MajorPoonia Boycott them, Boycottproducts endorsed by them,till they take financial hit they won't understand pause ke yaar hai characterthodi hai .fir first Lal Singh Chadda<br><b>Clean</b>: boycott them boycottproducts endorsed by themtill they take financial hit they wont understand pause ke yaar hai characterthodi hai fir first lal singh chadda",code-switched,2022-12-10 13:49:37,New Delhi
22,<b>Raw:</b> @Mohsina32338857 @kareeshma_kpr2 Good joke mohsina. hahaha<br><b>Clean</b>: good joke mohsina hahaha,informal-english,2022-12-10 13:49:40,New Delhi
23,<b>Raw:</b> @ranvijaylive Aur 15 lakh kb milega?? 😀<br><b>Clean</b>: aur 15 lakh kb milega,not-english,2022-12-10 13:49:43,New Delhi
24,"<b>Raw:</b> 1. Jai shree Radhe Rani Radhe Rani Radhe Rani.

I believe in order to understand. https://t.co/MyBopujKWH<br><b>Clean</b>: 1 jai shree radhe rani radhe rani radhe rani i believe in order to understand",code-switched,2022-12-10 13:49:50,New Delhi
25,<b>Raw:</b> @toobemiofficial I have deposit 270 trx but trx amount not credit my toobemi account<br><b>Clean</b>: i have deposit 270 trx but trx amount not credit my toobemi account,informal-english,2022-12-10 13:49:57,New Delhi
26,"<b>Raw:</b> @Bittub933430 @ArpitBnsl @Suhelseth Theek hai, deal
Bas ek baar is dokhle ko dafa karo india se.
Fir Italy ko bhagate hain<br><b>Clean</b>: theek hai deal bas ek baar is dokhle ko dafa karo india se fir italy ko bhagate hain",incidental-english,2022-12-10 13:50:06,New Delhi
27,"<b>Raw:</b> @news24tvchannel @himantabiswa PM hawa se oxygen aur water Bana rahe 
CM muslim se hindu bana rahe .
Desh bhagwan bharose chal raha hai .

Sab chAnga si<br><b>Clean</b>: pm hawa se oxygen aur water bana rahe cm muslim se hindu bana rahe desh bhagwan bharose chal raha hai sab changa si",incidental-english,2022-12-10 13:50:12,New Delhi
28,"<b>Raw:</b> @theMadridZone @marca Ramos or no Ramos , Varatti alone will fuck your  club again  🤣🤣🤣<br><b>Clean</b>: ramos or no ramos varatti alone will fuck your club again",informal-english,2022-12-10 13:54:25,New Delhi
29,"<b>Raw:</b> Terkhh Token Unlock 🔑 Prossess

https://t.co/Mu6l8iSyea<br><b>Clean</b>: terkhh token unlock prossess",informal-english,2022-12-10 13:54:31,New Delhi
30,"<b>Raw:</b> Asaddudin Owaisi's MLA's son involved in Hyderabad Gangrape- No outrage. 
Think what would have happened if this Son was from  BJP MLA.@khanumarfa @Radhika35530868 @_sabanaqvi @ashoswai @SalmanNizami_ @MehboobaMufti @arifaajakia @TajinderBagga<br><b>Clean</b>: asaddudin owaisis mlas son involved in hyderabad gangrape no outrage think what would have happened if this son was from bjp mla",non-syntactic-english,2022-12-10 13:54:42,New Delhi
31,"<b>Raw:</b> चलो आज फिर थोडा मुस्कुराया😍 जाए बिना माचिस के कुछ लोगों को जलाया ❤‍🔥जाए❤‍🔥❤‍🔥😜👆💪💪💪💪💪 @ Collectorate &amp; District Court, Greater Noida, Surajpur. https://t.co/QjNsjf061V<br><b>Clean</b>: collectorate and district court greater noida surajpur",code-switched,2022-12-10 13:54:47,New Delhi
32,<b>Raw:</b> Real Allahu Akbar Himself Comes to Give His Knowledge | Zakir Naik Expos... https://t.co/HKtm26DJPS @YouTube के द्वारा<br><b>Clean</b>: real allahu akbar himself comes to give his knowledge zakir naik expos,code-switched,2022-12-10 13:54:55,New Delhi
33,"<b>Raw:</b> My Shabdle scorecard on 2022-3-27:
🟢🔴🟢
🟢🟢🟢
https://t.co/QwEzEZhgPh<br><b>Clean</b>: my shabdle scorecard on 2022 3 27",non-syntactic-english,2022-12-10 13:55:04,New Delhi
34,"<b>Raw:</b> #8YearsOfTechPoweredIndia
DBT for Direct Empowerment https://t.co/LGLXFcMCPf<br><b>Clean</b>: dbt for direct empowerment",non-syntactic-english,2022-12-10 13:55:10,New Delhi
35,"<b>Raw:</b> @akkinand Bhai m taking about girls who have lived their life at their wil..

Conservative families ke gharo wali ka samajh aata hai but ye unlimited walo ka nahi<br><b>Clean</b>: bhai m taking about girls who have lived their life at their wil conservative families ke gharo wali ka samajh aata hai but ye unlimited walo ka nahi",code-switched,2022-12-10 13:55:14,New Delhi
36,<b>Raw:</b> @Vikas_dayal_9 @HDFCERGOGIC Insta pr reply dedo na bhiya please 🥺<br><b>Clean</b>: insta pr reply dedo na bhiya please,incidental-english,2022-12-10 13:55:18,New Delhi
37,"<b>Raw:</b> @TheLeadCNN Hey Jake and Ms Psaki. 
Pappiyan from JP pyara ... Sitting and chatting with my Snoopy Snoopa ... My only dost. 
Tughlaka Bad Extension Delhi India.<br><b>Clean</b>: hey jake and ms psaki pappiyan from jp pyara sitting and chatting with my snoopy snoopa my only dost tughlaka bad extension delhi india",code-switched,2022-12-10 13:55:22,New Delhi
38,<b>Raw:</b> @Crypt0Warr10r It motivates me immensely ❤️❤️<br><b>Clean</b>: it motivates me immensely,non-syntactic-english,2022-12-10 13:55:26,New Delhi
39,<b>Raw:</b> @UPPCLLKO @UppclChairman @pvvnl messive fire in noida sector 49 prahlad colony due to short circuit https://t.co/7jE3veHvV8<br><b>Clean</b>: messive fire in noida sector 49 prahlad colony due to short circuit,informal-english,2022-12-10 13:55:32,New Delhi
40,"<b>Raw:</b> @ChelseaFC Always competitive💙BluesInTheUSA, not again Raheem said head couch TT, 🤣 https://t.co/B2JlHztwml<br><b>Clean</b>: always competitivebluesintheusa not again raheem said head couch tt",informal-english,2022-12-10 13:55:35,New Delhi
41,<b>Raw:</b> MMU CONVOCATION 2021 | BUSINESSMAN @ Convocation https://t.co/p7SwL3zkw0<br><b>Clean</b>: mmu convocation 2021 businessman convocation,informal-english,2022-12-10 13:55:39,New Delhi
42,"<b>Raw:</b> @Rajsing51780690 @veronica_sayz But just imagine he took it sportingly.Agar makers TP ki video negative banate like sympathy card etc.Toh woh toh rant shuru kar deti.
Woh iss video pe emotional ho gayi toh be ready journey video ke time toh flooding ho jaayegi
BB15 TROPHY AWAITS KARAN<br><b>Clean</b>: but just imagine he took it sportingly agar makers tp ki video negative banate like sympathy card etc toh woh toh rant shuru kar deti woh iss video pe emotional ho gayi toh be ready journey video ke time toh flooding ho jaayegi bb15 trophy awaits karan",code-switched,2022-12-10 13:55:45,New Delhi
43,"<b>Raw:</b> Prettiest girl ik , thinks she's ugly. *Smh*
Girl , people would die to be you. 😫<br><b>Clean</b>: prettiest girl ik thinks shes ugly smh girl people would die to be you",informal-english,2022-12-10 14:03:28,New Delhi
44,<b>Raw:</b> @csankalp @asitbaran @csankalp sir ji fews days back u have shared screenshot of @asitbaran sir miss call ...@asitbaran ji ke paas sankalp ji aapko jaaana pad hi gaya ...👬👬👬👬<br><b>Clean</b>: sir ji fews days back u have shared screenshot of sir miss call ji ke paas sankalp ji aapko jaaana pad hi gaya,code-switched,2022-12-10 14:03:33,New Delhi
45,<b>Raw:</b> Tweeter pe upasthit sabhi rashtrawadi aur hindutivuvadi dosto ko subh prabhat Jai mata di jai shree ram dosto please RT and like My tweets Jai shree ram https://t.co/qxnu2WgQ7e<br><b>Clean</b>: tweeter pe upasthit sabhi rashtrawadi aur hindutivuvadi dosto ko subh prabhat jai mata di jai shree ram dosto please rt and like my tweets jai shree ram,code-switched,2022-12-10 14:03:37,New Delhi
46,<b>Raw:</b> @ijyoti0811 Social media par sahi baat hai 👍 Jai shree ram 🙏<br><b>Clean</b>: social media par sahi baat hai jai shree ram,code-switched,2022-12-10 14:03:40,New Delhi
47,<b>Raw:</b> Breaking: India abstains at UNSC Ukriane meet on the US backed resolution against Russia https://t.co/4GyR378jKw<br><b>Clean</b>: breaking india abstains at unsc ukriane meet on the us backed resolution against russia,informal-english,2022-12-10 14:03:46,New Delhi
48,<b>Raw:</b> @VP #Katha Hui# katha hua kya.<br><b>Clean</b>: hui katha hua kya,not-english,2022-12-10 14:03:49,New Delhi
49,<b>Raw:</b> Good morning.... Dear freind https://t.co/sVndkDHQjv<br><b>Clean</b>: good morning dear freind,non-syntactic-english,2022-12-10 14:03:52,New Delhi
50,"<b>Raw:</b> @AddarshK share it with wrong people 
Nazar lag jayegi😂😂😂<br><b>Clean</b>: share it with wrong people nazar lag jayegi",code-switched,2022-12-10 14:03:59,New Delhi
51,"<b>Raw:</b> Make your body the sexiest outfit you own…. 

#gymtime #anytimefitness #24x7 #gymfreak #goodhealth #gymdaily 
#gevorahotel #sidhumoosewalafans @sidhu_moosewala …🔥💪🏻🙌🏻🙏🏻💯 @ Gurugram https://t.co/rSqUigkghZ<br><b>Clean</b>: make your body the sexiest outfit you own gurugram",non-syntactic-english,2022-12-10 14:04:10,New Delhi
52,<b>Raw:</b> @REAL___HINDUVT @Saurabhdubeyy Boycott islaam only jai hind🇮🇳 jai SANATAN🙏 🕉🚩🚩🚩🚩🚩🚩🚩<br><b>Clean</b>: boycott islaam only jai hind jai sanatan,informal-english,2022-12-10 14:04:19,New Delhi
53,"<b>Raw:</b> @dtptraffic 
@LtGovDelhi 
@ANI 
@DelhiPolice 
@PMOIndia 
@Ravi280282 
@jonysaini13 
ITO Red light not working 
Time 5 am
Date 30/08/2022

Abb agar red light cross kro to camera photo le lega aur nahi jaye to red light or khade raho https://t.co/L66pK94gqe<br><b>Clean</b>: ito red light not working time 5 am date 30082022 abb agar red light cross kro to camera photo le lega aur nahi jaye to red light or khade raho",code-switched,2022-12-10 14:04:28,New Delhi
54,"<b>Raw:</b> Agar kismat kharab ho Jaye toh😏
Repair Kaha Hoti hai?🥺<br><b>Clean</b>: agar kismat kharab ho jaye toh repair kaha hoti hai",incidental-english,2022-12-10 14:04:32,New Delhi
55,<b>Raw:</b> He is no Pappu. https://t.co/nAGs0BcvE5<br><b>Clean</b>: he is no pappu,informal-english,2022-12-10 14:04:35,New Delhi
56,"<b>Raw:</b> Office in Vatika Atrium, #GolfCourseRoad #OfficeSpace #ForRent #Gurgaon #Commercial #Property
https://t.co/1fmKauZoH4<br><b>Clean</b>: office in vatika atrium",non-syntactic-english,2022-12-10 14:04:39,New Delhi
57,"<b>Raw:</b> #GodMorningFriday
God himself elaborates the knowledge of yagyas.....
#SaintRampalJiQuotes https://t.co/U6HR08gm3N<br><b>Clean</b>: god himself elaborates the knowledge of yagyas",informal-english,2022-12-10 14:04:43,New Delhi
58,"<b>Raw:</b> Jazakumullah khairan for your time and effort. 
https://t.co/wBOyV75Jh7<br><b>Clean</b>: jazakumullah khairan for your time and effort",code-switched,2022-12-10 14:04:49,New Delhi
59,"<b>Raw:</b> Channel wapas aagya h YouTube pr @Utkarshclasses Jodhpur 
Thanks to @YouTubeIndia @TeamYouTube @NirmalUtkarsh @whokumargaurav @UtkarshClasses @whoakshaygaur https://t.co/x2eEtKKqrC<br><b>Clean</b>: channel wapas aagya h youtube pr jodhpur thanks to",code-switched,2022-12-10 14:04:53,New Delhi
60,"<b>Raw:</b> @arungovil12 Sir,you are right sir<br><b>Clean</b>: siryou are right sir",informal-english,2022-12-10 14:04:57,New Delhi
61,<b>Raw:</b> Normal service charges Activa ka 550 bicke ka 500<br><b>Clean</b>: normal service charges activa ka 550 bicke ka 500,code-switched,2022-12-10 14:05:01,New Delhi
62,<b>Raw:</b> #sukoon  har do pal  ka kal mile na mile 🖤<br><b>Clean</b>: har do pal ka kal mile na mile,not-english,2022-12-10 14:05:07,New Delhi
63,<b>Raw:</b> Misguided missile @narendramodi @sabakaul1 @manojsinha_     @amitshah_k: //www.dailyexcelsior.com/kejriwal-raises-safety-issue-of-kashmiri-pandits/<br><b>Clean</b>: misguided missile www dailyexcelsior comkejriwal raises safety issue of kashmiri pandits,informal-english,2022-12-10 14:05:10,New Delhi
64,<b>Raw:</b> Happy Vaisakhi to all. https://t.co/SpZ1fcwdVB<br><b>Clean</b>: happy vaisakhi to all,syntactic-english,2022-12-10 14:05:16,New Delhi
65,"<b>Raw:</b> I wish all GPUs could run like this, fanless :( https://t.co/zQzfxfOfJH<br><b>Clean</b>: i wish all gpus could run like this fanless",informal-english,2022-12-10 14:05:21,New Delhi
66,"<b>Raw:</b> #ArrestAmanChopra
@DelhiPolice @Uppolice .
@noidapolice 
I complaint for Aman Chopra for exploding fake news.<br><b>Clean</b>: i complaint for aman chopra for exploding fake news",non-syntactic-english,2022-12-10 14:05:26,New Delhi
67,<b>Raw:</b> @IAjitDoval_IND Baba Yogi Adityanath Uttar Pradesh ke king<br><b>Clean</b>: baba yogi adityanath uttar pradesh ke king,code-switched,2022-12-10 14:05:32,New Delhi
68,<b>Raw:</b> @GautamK29230534 Jai Hind Jai Modi 🚩🚩<br><b>Clean</b>: jai hind jai modi,not-english,2022-12-10 14:05:34,New Delhi
69,<b>Raw:</b> @dsouza_ivy @shef1996 Ohh aap committed ho<br><b>Clean</b>: ohh aap committed ho,incidental-english,2022-12-10 14:05:38,New Delhi
70,<b>Raw:</b> Love you amit ji ❤️🆎. https://t.co/VT3YzElANr<br><b>Clean</b>: love you amit ji,code-switched,2022-12-10 14:05:42,New Delhi
71,"<b>Raw:</b> @laucutiey Eid Mubarak
Allah ya mai maita mana<br><b>Clean</b>: eid mubarak allah ya mai maita mana",not-english,2022-12-10 14:05:48,New Delhi
72,"<b>Raw:</b> @WealthEnrich Investment worth Holding for 10Years
1- Bse#                                      2-Sbi#                                        3- Cams#                                 4- Bajaj Finance#                  5-IRCTC#<br><b>Clean</b>: investment worth holding for 10years 1 bse 2 sbi 3 cams 4 bajaj finance 5 irctc",non-syntactic-english,2022-12-10 14:05:56,New Delhi
73,"<b>Raw:</b> Escape to 🏆Victory
मेढक को निगलने की कोशिश कर रहा था विशाल सांप, छोटे जानवर ने दिखाई ऐसी ताकत, मुंह में घुसकर निकला आया बाहर - NDTV https://t.co/QsxEbpWrmW<br><b>Clean</b>: escape to victory ndtv",not-english,2022-12-10 14:06:02,New Delhi
74,"<b>Raw:</b> Hi

Gorakhpur railway station test price ₹50 rail neer MRP 15 ₹20 de raha hai
@IRCTCofficial https://t.co/ufJXnhPUT6<br><b>Clean</b>: hi gorakhpur railway station test price 50 rail neer mrp 15 20 de raha hai",code-switched,2022-12-10 14:06:07,New Delhi
75,<b>Raw:</b> @its_Nikki9 @Santosh08887690 Subh prabhat Nikki je please follow me<br><b>Clean</b>: subh prabhat nikki je please follow me,code-switched,2022-12-10 14:06:17,New Delhi
76,<b>Raw:</b> @sayednikhat__ All shia asna ashri are waiting eid e gadeer u r not alone waiting eid e gadeer ..<br><b>Clean</b>: all shia asna ashri are waiting eid e gadeer u r not alone waiting eid e gadeer,code-switched,2022-12-10 14:06:20,New Delhi
77,"<b>Raw:</b> good stage photos after a long time 🌻
.
twitter pe photos daal raha hu pata nahi kyun https://t.co/74GEMNkmOY<br><b>Clean</b>: good stage photos after a long time twitter pe photos daal raha hu pata nahi kyun",code-switched,2022-12-10 14:06:24,New Delhi
78,<b>Raw:</b> No response any engery officer's naipura (Loni) .3 Hours not available power supply @pvvnlghaziabad @UPPCLLKO @aksharmaBharat @MdPvvnl @1912PVVNL @UppclChairman https://t.co/f68PZg58mM<br><b>Clean</b>: no response any engery officers naipura loni 3 hours not available power supply,informal-english,2022-12-10 14:06:27,New Delhi
79,"<b>Raw:</b> 1. Om Hareeng Shareeng Parshvanathy Nameh.

A man lives by believing something, not by debating and arguing about many things. https://t.co/uHwoWEpCKb<br><b>Clean</b>: 1 om hareeng shareeng parshvanathy nameh a man lives by believing something not by debating and arguing about many things",code-switched,2022-12-10 14:06:30,New Delhi
80,<b>Raw:</b> The month of muhrrum  vere sad month https://t.co/BlZAZ9RQsp<br><b>Clean</b>: the month of muhrrum vere sad month,informal-english,2022-12-10 14:06:37,New Delhi
81,<b>Raw:</b> Is Punjab government responsible for Siddhu Moosewala death?#AAP Govt #CBIenquiry #SidhuMooseWalaDeath #sidhumoosewala #Moosewala<br><b>Clean</b>: is punjab government responsible for siddhu moosewala death govt,syntactic-english,2022-12-10 14:06:48,New Delhi
82,<b>Raw:</b> @AamAadmiParty @BhagwantMann Love you Maan shab<br><b>Clean</b>: love you maan shab,code-switched,2022-12-10 14:06:52,New Delhi
83,"<b>Raw:</b> As everyone is lecturing on graduating from FATP grey to white,
 
Wonder if Suhail Saheen or Sheru Bhai has few valuable verbal calories to drop on Pakistan's FATP crisis.<br><b>Clean</b>: as everyone is lecturing on graduating from fatp grey to white wonder if suhail saheen or sheru bhai has few valuable verbal calories to drop on pakistans fatp crisis",code-switched,2022-12-10 14:07:26,New Delhi
84,<b>Raw:</b> 16/17 and 17/18 Asensio was absolutely amazing. Under the mentorship of Cristiano. Partnership with Isco and Vazquez. https://t.co/28iT3oVrN4<br><b>Clean</b>: 1617 and 1718 asensio was absolutely amazing under the mentorship of cristiano partnership with isco and vazquez,informal-english,2022-12-10 14:07:30,New Delhi
85,<b>Raw:</b> meu amor eh um tigre de papel<br><b>Clean</b>: meu amor eh um tigre de papel,not-english,2022-12-10 14:07:33,New Delhi
86,<b>Raw:</b> @abbas_nighat It is BJP madam 😂✌<br><b>Clean</b>: it is bjp madam,informal-english,2022-12-10 14:07:37,New Delhi
87,<b>Raw:</b> @ArvindKejriwal Sir apna free kiya hai power and water supply but jab water supply hi nhi hoga toh ye free ka hum kya kare.please aap se request hai ki Palam colony Sadh nagar gali no 2 water ki supply karwaye.yha muskil se 10 min k liye pani aata hai kabhi.aur bahar se tanker 350 m aata h.<br><b>Clean</b>: sir apna free kiya hai power and water supply but jab water supply hi nhi hoga toh ye free ka hum kya kare please aap se request hai ki palam colony sadh nagar gali no 2 water ki supply karwaye yha muskil se 10 min k liye pani aata hai kabhi aur bahar se tanker 350 m aata h,code-switched,2022-12-10 14:07:42,New Delhi
88,"<b>Raw:</b> Because,  Arvind Kejriwal is the best CM @ West Patel Nagar https://t.co/uOROFkmnEo<br><b>Clean</b>: because arvind kejriwal is the best cm west patel nagar",informal-english,2022-12-10 14:07:47,New Delhi
89,"<b>Raw:</b> @AmbLindnerIndia A music aficionado like🇩🇪Amb. to 🇮🇳&amp;🇧🇹, Shri W. J. Lindner, tired after long travel on treacherous🛣, could rejuvenate asap if WJL hears the full recital of Hindustani classical🎶Raag Chandrakauns on flute by Rohit Prasanna, in the Summer Festival of IIC-NDelhi on 17 June 2022 https://t.co/X4nXY5saxE<br><b>Clean</b>: a music aficionado likeamb to and shri w j lindner tired after long travel on treacherous could rejuvenate asap if wjl hears the full recital of hindustani classicalraag chandrakauns on flute by rohit prasanna in the summer festival of iic ndelhi on 17 june 2022",code-switched,2022-12-10 14:07:52,New Delhi
90,<b>Raw:</b> Yrr mere jodo mei dard horha hai bc<br><b>Clean</b>: yrr mere jodo mei dard horha hai bc,not-english,2022-12-10 14:07:54,New Delhi
91,<b>Raw:</b> @SrkianDas04 @I_AM_DEBESH @iammou__srkian @AliFilmy @Fangirl__rdk @iamJagatjit45 @JoySRKian_2 @KnightSammy01 @SandipB28369874 @Captainanjan Fire hone wala h ❤️‍🔥<br><b>Clean</b>: fire hone wala h,not-english,2022-12-10 14:07:58,New Delhi
92,<b>Raw:</b> Chef Vikas is trying find Bhola in Varanasi. Please help @TheVikasKhanna https://t.co/7b99amEF2a<br><b>Clean</b>: chef vikas is trying find bhola in varanasi please help,code-switched,2022-12-10 14:08:02,New Delhi
93,"<b>Raw:</b> தமிழ் புத்தாண்டு வாழ்த்துக்கள். 
Happy Tamil New Year, Bihu and Baisakhi.
Flying to Mangalore for a day’s programme. And reading the book “Maharaja Prithu” by Raktim Patar for company. https://t.co/otLVBJZO9O<br><b>Clean</b>: happy tamil new year bihu and baisakhi flying to mangalore for a days programme and reading the book maharaja prithu by raktim patar for company",code-switched,2022-12-10 14:08:08,New Delhi
94,"<b>Raw:</b> Importance of making zikr during Ramadhaan.
Sayyiduna Umar رضي الله عنه narrates: Rasulullah ﷺ said:
“The one who remembers Allah [does dhikr] in Ramadan will be forgiven and the one who asks Allah in [Ramadan] will not be at a loss/disappointed”
#Al Mu’jamul Awsat, Hadith:6166<br><b>Clean</b>: importance of making zikr during ramadhaan sayyiduna umar narrates rasulullah said the one who remembers allah does dhikr in ramadan will be forgiven and the one who asks allah in ramadan will not be at a lossdisappointed mujamul awsat hadith6166",non-syntactic-english,2022-12-10 14:08:19,New Delhi
95,"<b>Raw:</b> @UPPCLLKO @1912PVVNL @pvvnlghaziabad @PVVNLHQ no light from yesterday evening

What kind of service is this? 

DLF Ankur Vihar, Loni, Ghaziabad
Power station Chaman Vihar

1912 not working<br><b>Clean</b>: no light from yesterday evening what kind of service is this dlf ankur vihar loni ghaziabad power station chaman vihar 1912 not working",informal-english,2022-12-10 14:33:05,New Delhi
96,<b>Raw:</b> @WeThePeople3009 Good Morning Shenaz brother<br><b>Clean</b>: good morning shenaz brother,non-syntactic-english,2022-12-10 14:33:14,New Delhi
97,"<b>Raw:</b> 1. Budhadhdham Sharnam Gachchami.

A man must swallow more belief than he can digest. https://t.co/XlDf7jVTGF<br><b>Clean</b>: 1 budhadhdham sharnam gachchami a man must swallow more belief than he can digest",code-switched,2022-12-10 14:33:18,New Delhi
98,<b>Raw:</b> @GODSTODAY Jai shree hari subh<br><b>Clean</b>: jai shree hari subh,not-english,2022-12-10 14:33:24,New Delhi
99,"<b>Raw:</b> Theft Rs 50000 by breaking Bag of my wife  by SpiceJet  11/08/2022  PNR-RDIVPW, Flight-SG8390 Patna-Delhi timing 09.20 to 11.20PM. Bag Tag no.- SG07751339113
SpiceJet Case 10109262.
FIR- 208/22
B K Gupta, JUDGE @SpicejetS @SpicejetS @PatnaPolice @Pib_MoCA @AAI_Official @CISFHQrs<br><b>Clean</b>: theft rs 50000 by breaking bag of my wife by spicejet 11082022 pnr rdivpw flight sg8390 patna delhi timing 09 20to 11 20pm bag tag no sg07751339113 spicejet case 10109262 fir 20822 b k gupta judge",code-switched,2022-12-10 14:33:37,New Delhi
100,<b>Raw:</b> Ek city ka mayor hai ...aur us City ka bahut bura haal kar diya hai .... https://t.co/W5b4Cx8mi3<br><b>Clean</b>: ek city ka mayor hai aur us city ka bahut bura haal kar diya hai,code-switched,2022-12-10 14:33:41,New Delhi
101,<b>Raw:</b> BT Sport after the Atletico Madrid players jumped City #savic #grealish #foden https://t.co/TGleIGsYqy<br><b>Clean</b>: bt sport after the atletico madrid players jumped city,informal-english,2022-12-10 14:33:46,New Delhi
102,<b>Raw:</b> Je Tu Message Like hi Karna c Ta Pehla Text kita hi kyu?✨<br><b>Clean</b>: je tu message like hi karna c ta pehla text kita hi kyu,incidental-english,2022-12-10 14:33:51,New Delhi
103,<b>Raw:</b> @TajinderBagga Aur family vacation ke liye aircraft carrier le jata h<br><b>Clean</b>: aur family vacation ke liye aircraft carrier le jata h,code-switched,2022-12-10 14:33:55,New Delhi
104,"<b>Raw:</b> @arunbothra Dussehri sucks, safeda is shitty, it's langda that's the real deal. The alphanso continues to rock 🤘<br><b>Clean</b>: dussehri sucks safeda is shitty its langda thats the real deal the alphanso continues to rock",informal-english,2022-12-10 14:34:03,New Delhi
