,annotate_text,label,annotated_at,geo_tag
19,"<b>Raw:</b> Glasses-less tayo for today’s video kasi as a bobo, ‘yan ang malilimutan niya out of all things<br><b>Clean</b>: glasses less tayo for todays video kasi as a bobo yan ang malilimutan niya out of all things",code-switched,2022-12-10 11:45:15,Manila
20,"<b>Raw:</b> Lord, sana matapos ko task ko within 4 hours. HAHAHAHAHA<br><b>Clean</b>: lord sana matapos ko task ko within 4 hours hahahahaha",code-switched,2022-12-10 11:45:22,Manila
21,"<b>Raw:</b> @white_bite Kung magagawa nga bago mag-May 9, baka mag-endorso na ako. hahahaha<br><b>Clean</b>: kung magagawa nga bago mag may 9 baka mag endorso na ako hahahaha",not-english,2022-12-10 11:45:33,Manila
22,<b>Raw:</b> Nikki Coseteng is firing some spicy statements. HAHAHHAHAHA<br><b>Clean</b>: nikki coseteng is firing some spicy statements hahahhahaha,non-syntactic-english,2022-12-10 11:45:52,Manila
23,"<b>Raw:</b> @gennicaonfire That’s trueeee! Same here, gorgeous space space kpag umay mag process lol<br><b>Clean</b>: thats trueeee same here gorgeous space space kpag umay mag process lol",code-switched,2022-12-10 11:45:57,Manila
24,<b>Raw:</b> gusto ko nadin mag work out yung totoo. hahaha shutaena ang cute talaga ng tyan ko eh 🤣<br><b>Clean</b>: gusto ko nadin mag work out yung totoo hahaha shutaena ang cute talaga ng tyan ko eh,incidental-english,2022-12-10 11:46:06,Manila
25,<b>Raw:</b> Mas malaki pa sakop ng fur baby ko sa kama ko kesa sakin kala mo ang laking aso 🙄 #Chichuahua<br><b>Clean</b>: mas malaki pa sakop ng fur baby ko sa kama ko kesa sakin kala mo ang laking aso,incidental-english,2022-12-10 11:46:11,Manila
26,<b>Raw:</b> @roibuloy Ooooh you’re welcome! I love the shot!!<br><b>Clean</b>: ooooh youre welcome i love the shot,informal-english,2022-12-10 11:46:24,Manila
27,"<b>Raw:</b> Guys, may aaminin po ako. Sorry guys, but may dinelete po akong tweet dahil nag-pasalamat ako sa mga Villar because of #LAFSMMFF . But then, noong narinig ko ang balitang inaakit na nila yung mga frequencies ng ABS-CBN, I realized na #NoToVillar na ako. How weird am I, right? 🥴 https://t.co/iPdyycK3Ar<br><b>Clean</b>: guys may aaminin po ako sorry guys but may dinelete po akong tweet dahil nag pasalamat ako sa mga villar because of but then noong narinig ko ang balitang inaakit na nila yung mga frequencies ng abs cbn i realized na na ako how weird am i right",code-switched,2022-12-10 11:46:36,Manila
28,"<b>Raw:</b> getting hooked dito sa kdrama - the penthouse, its posh, looks sushal and all pero parang pinoy serye ang kalat lol, but will still watch it 😆<br><b>Clean</b>: getting hooked dito sa kdrama the penthouse its posh looks sushal and all pero parang pinoy serye ang kalat lol but will still watch it",code-switched,2022-12-10 11:46:45,Manila
29,<b>Raw:</b> @RomabelleCostil panuorin mo na kasii showing na din ang MoM<br><b>Clean</b>: panuorin mo na kasii showing na din ang mom,incidental-english,2022-12-10 11:47:00,Manila
30,"<b>Raw:</b> Sa 2,350 per sem pa nga lang na tuition nakakahiya na hingin sa inyo pano pa kung pinush ko pag mass communication ko sa UE na 80k per sem baka wala lang second sem nag bigti nako sa bunganga mo eh.<br><b>Clean</b>: sa 2350 per sem pa nga lang na tuition nakakahiya na hingin sa inyo pano pa kung pinush ko pag mass communication ko sa ue na 80k per sem baka wala lang second sem nag bigti nako sa bunganga mo eh",incidental-english,2022-12-10 11:47:08,Manila
31,<b>Raw:</b> Yikes someones was tryinv to attempt to use my cc grabi man<br><b>Clean</b>: yikes someones was tryinv to attempt to use my cc grabi man,code-switched,2022-12-10 11:47:12,Manila
32,<b>Raw:</b> 7:52AM DI AKO BOBOTO KUNG HINDI AKO ANG MAGPAPASOK NG BALOTA KO SA MACHINE.<br><b>Clean</b>: 752am di ako boboto kung hindi ako ang magpapasok ng balota ko sa machine,incidental-english,2022-12-10 11:47:28,Manila
33,<b>Raw:</b> Ang asim ko sa personal. Wag pong tularan. 🙃<br><b>Clean</b>: ang asim ko sa personal wag pong tularan,incidental-english,2022-12-10 11:47:32,Manila
34,<b>Raw:</b> @INLoVe2022 Salute to all of you brave youth of IN. Imahinasyon lang talaga ang solid north ng mga Marcoses! Hayan ang resibo!!!<br><b>Clean</b>: salute to all of you brave youth of in imahinasyon lang talaga ang solid north ng mga marcoses hayan ang resibo,code-switched,2022-12-10 11:47:36,Manila
35,<b>Raw:</b> @markjorellconde HOOOYYYY SEE YOU SA MAY PUNO sa bandang kanan. Chos. See you when I see you 🌸💕<br><b>Clean</b>: hoooyyyy see you sa may puno sa bandang kanan chos see you when i see you,code-switched,2022-12-10 11:47:45,Manila
36,<b>Raw:</b> Parang gusto ko na lang matulog kesa pumunta ng school<br><b>Clean</b>: parang gusto ko na lang matulog kesa pumunta ng school,incidental-english,2022-12-10 11:47:51,Manila
37,<b>Raw:</b> Favorite ko na sana tong Angel Baby na to kaso ginawang remix ng kapitbahay<br><b>Clean</b>: favorite ko na sana tong angel baby na to kaso ginawang remix ng kapitbahay,incidental-english,2022-12-10 11:47:59,Manila
38,<b>Raw:</b> @SKYserves Wala n nmn cable since this morning 😡<br><b>Clean</b>: wala n nmn cable since this morning,code-switched,2022-12-10 11:48:05,Manila
39,"<b>Raw:</b> pwede mo naman sabihin na cute ako nung una pa lang, hindi yung sasabihan mo pa named the pumayat ako 😵‍💫<br><b>Clean</b>: pwede mo naman sabihin na cute ako nung una pa lang hindi yung sasabihan mo pa named the pumayat ako",incidental-english,2022-12-10 11:48:13,Manila
40,"<b>Raw:</b> @giyankarlow @iampinglacson @IskoMoreno Ito rin nagpe-play sa utak ko dahil sa lintek na presscon.

""Should I be quiet because I'm a woman?""<br><b>Clean</b>: ito rin nagpe play sa utak ko dahil sa lintek na presscon should i be quiet because im a woman",code-switched,2022-12-10 11:48:29,Manila
41,"<b>Raw:</b> Isisisi pa kay Leni, sus, ano next? Kaya erratic internet ng Sky Cable ko mula 11 PM to 5 AM dahil kay Leni din? https://t.co/lf7L7Ds4Xm<br><b>Clean</b>: isisisi pa kay leni sus ano next kaya erratic internet ng sky cable ko mula 11 pm to 5 am dahil kay leni din",incidental-english,2022-12-10 11:48:36,Manila
42,"<b>Raw:</b> @fyeahivern Hahahahaha nakita ko nga yung previous tweet mo. Happy Monday daw sa iyo, Ivern. 😂<br><b>Clean</b>: hahahahaha nakita ko nga yung previous tweet mo happy monday daw sa iyo ivern",incidental-english,2022-12-10 11:48:43,Manila
43,<b>Raw:</b> What the fffff Jamo?! Are effing kidding me?<br><b>Clean</b>: what the fffff jamo are effing kidding me,informal-english,2022-12-10 11:48:47,Manila
44,"<b>Raw:</b> But the point is, Need pabang picturan? https://t.co/szUc2UdIbf<br><b>Clean</b>: but the point is need pabang picturan",code-switched,2022-12-10 11:48:51,Manila
45,"<b>Raw:</b> @BatallaKhan For sure may maiinis. Pag yung proctor yung nainis baka ma-endgame ng di oras.

Durian Candy 🍬 na lang siguro sir para hindi masyado maamoy.<br><b>Clean</b>: for sure may maiinis pag yung proctor yung nainis baka ma endgame ng di oras durian candy na lang siguro sir para hindi masyado maamoy",incidental-english,2022-12-10 11:49:05,Manila
46,<b>Raw:</b> 2 Sunday na ako di nakakapag mass. 😔 Huhuhuhuhuhuhu. 😔<br><b>Clean</b>: 2 sunday na ako di nakakapag mass huhuhuhuhuhuhu,not-english,2022-12-10 11:49:14,Manila
47,<b>Raw:</b> Parang wala na sa budget ko mga gastos ko hahaha...<br><b>Clean</b>: parang wala na sa budget ko mga gastos ko hahaha,incidental-english,2022-12-10 11:49:27,Manila
48,<b>Raw:</b> @heymashew Wa ko ga expect mo ambak sya<br><b>Clean</b>: wa ko ga expect mo ambak sya,incidental-english,2022-12-10 11:49:33,Manila
49,"<b>Raw:</b> Oo na lumindol na nga, but the point is need pa bang i-tweet? Chariiiz!

 Gulat talaga ako. Bawas bawasan ko na nga manuod ng kdrama akala ko kinukuha na rin ako ng Grim Reaper e. Wala bang season 2 ang Tomorrow. Huhu!

#EarthquakePH<br><b>Clean</b>: oo na lumindol na nga but the point is need pa bang i tweet chariiiz gulat talaga ako bawas bawasan ko na nga manuod ng kdrama akala ko kinukuha na rin ako ng grim reaper e wala bang season 2 ang tomorrow huhu",incidental-english,2022-12-10 11:49:43,Manila
50,<b>Raw:</b> Wierd ng twitter ko di nagloload new tweets<br><b>Clean</b>: wierd ng twitter ko di nagloload new tweets,incidental-english,2022-12-10 11:49:48,Manila
51,"<b>Raw:</b> I was watching Gloc-9’s Performance in Leni Rally in Baguio grabe my tears just fell. Hays sayang talaga. 

Honestly still healing from the election hays<br><b>Clean</b>: i was watching gloc 9s performance in leni rally in baguio grabe my tears just fell hays sayang talaga honestly still healing from the election hays",code-switched,2022-12-10 11:49:53,Manila
52,"<b>Raw:</b> @mynameisernestd Salamaaat, Ernest! Pop up na ulit. Haha!<br><b>Clean</b>: salamaaat ernest pop up na ulit haha",incidental-english,2022-12-10 11:50:08,Manila
53,<b>Raw:</b> Parang mas bet ko na lang sa mnl kesa mag lucena hahaha<br><b>Clean</b>: parang mas bet ko na lang sa mnl kesa mag lucena hahaha,incidental-english,2022-12-10 11:50:14,Manila
54,<b>Raw:</b> @therobredo 😂 collagen drink ko pink ininom ko sya 💓<br><b>Clean</b>: collagen drink ko pink ininom ko sya,code-switched,2022-12-10 11:50:19,Manila
55,"<b>Raw:</b> benefits. Hindi sapat na insured lang, dapat comprehensive. 💯💯💯

ctto of the photo ❤️<br><b>Clean</b>: benefits hindi sapat na insured lang dapat comprehensive ctto of the photo",code-switched,2022-12-10 11:50:29,Manila
56,<b>Raw:</b> appreciation tweet for my best bf who brings me bfast &amp; vits everyday 🥺❤️<br><b>Clean</b>: appreciation tweet for my best bf who brings me bfast and vits everyday,informal-english,2022-12-10 11:50:38,Manila
57,"<b>Raw:</b> Yung madalas kang pinagsasabihan na ""wag kayong magmadali sa buhay/mag-invest bata pa naman kayo"". Hindi ba mas magandang mas maraming investments habang bata pa? 🤔 naguumpisa pa lang kami and still craving for more 👌🏿<br><b>Clean</b>: yung madalas kang pinagsasabihan na wag kayong magmadali sa buhaymag invest bata pa naman kayo hindi ba mas magandang mas maraming investments habang bata pa naguumpisa pa lang kami and still craving for more",incidental-english,2022-12-10 11:50:51,Manila
58,"<b>Raw:</b> May mothers' day at fathers' day, pero walang day para iacknowledge yung paghihirap ng mga anak na breadwinner at nasa back burner na ang life kaka sustento sa pamilya.<br><b>Clean</b>: may mothers day at fathers day pero walang day para iacknowledge yung paghihirap ng mga anak na breadwinner at nasa back burner na ang life kaka sustento sa pamilya",incidental-english,2022-12-10 11:50:57,Manila
59,"<b>Raw:</b> @LanuzaKarl Yes, kaya po sinulong natin ang SK Reform Law para mas programahan ang mga activities ng mga SK. I believe may shift naman na from before but we  will look into it again pag nasa kongreso na.<br><b>Clean</b>: yes kaya po sinulong natin ang sk reform law para mas programahan ang mga activities ng mga sk i believe may shift naman na from before but we will look into it again pag nasa kongreso na",code-switched,2022-12-10 11:51:07,Manila
60,"<b>Raw:</b> Kasagsagan ng EJKS nabahala ako sa mga nangyayari, then i started looking at things from a different perspective na https://t.co/oFYYFyAina<br><b>Clean</b>: kasagsagan ng ejks nabahala ako sa mga nangyayari then i started looking at things from a different perspective na",code-switched,2022-12-10 11:51:30,Manila
61,<b>Raw:</b> @yssev07 @AIguico @rpsyinthemaking Wag mong lahatin. Hindi ko yan matanggap. hahaha<br><b>Clean</b>: wag mong lahatin hindi ko yan matanggap hahaha,not-english,2022-12-10 11:51:36,Manila
62,<b>Raw:</b> Ang nice mo naman sa part na ganun unahin mo pa iba<br><b>Clean</b>: ang nice mo naman sa part na ganun unahin mo pa iba,incidental-english,2022-12-10 11:51:43,Manila
63,<b>Raw:</b> ang obvious mo naman gumawa ng fake account<br><b>Clean</b>: ang obvious mo naman gumawa ng fake account,code-switched,2022-12-10 11:51:46,Manila
64,"<b>Raw:</b> What if by 2025, VP @lenirobredo, Sen @kikopangilinan @TeddyBaguilatJr @ChelDiokno @LukeEspirituPH @LeodyManggagawa @TrillanesSonny @SenLeiladeLima @ColmenaresPH and the rest of Tropang Angat would run as Senators?

May pag asa ulit siguro yung mga Pinoy for good governance.<br><b>Clean</b>: what if by 2025 vp sen and the rest of tropang angat would run as senators may pag asa ulit siguro yung mga pinoy for good governance",code-switched,2022-12-10 11:51:59,Manila
65,<b>Raw:</b> kaloka di pa naman ako regular may promotion na agad 🫣❤️<br><b>Clean</b>: kaloka di pa naman ako regular may promotion na agad,incidental-english,2022-12-10 11:52:58,Manila
66,"<b>Raw:</b> hanep tong nanay ko, since friday is wash day nga.. 

mama: nak ang pangit ng suot mo, dalaga ka pa ba? 

anong pangit dito? at saka what's wrong when I dressed like before? tao pa rin naman ako, nag level up lang, should I say 😒 tsss<br><b>Clean</b>: hanep tong nanay ko since friday is wash day nga mama nak ang pangit ng suot mo dalaga ka pa ba anong pangit dito at saka whats wrong when i dressed like before tao pa rin naman ako nag level up lang should i say tsss",code-switched,2022-12-10 11:53:10,Manila
67,<b>Raw:</b> @iskolyosis @iloveruffag Love talaga ko ni Lord 🫶🏻Ano muna ulet meaning NGA🤔 https://t.co/m7wWeczkL3<br><b>Clean</b>: love talaga ko ni lord ano muna ulet meaning nga,incidental-english,2022-12-10 11:53:23,Manila
68,"<b>Raw:</b> Ang aga at ang dami. 😅

Good morning tweeps! #VitaminCee<br><b>Clean</b>: ang aga at ang dami good morning tweeps",code-switched,2022-12-10 11:53:27,Manila
69,<b>Raw:</b> ang kati na ng tattoo ko hindi na nakakatuwa 🥹<br><b>Clean</b>: ang kati na ng tattoo ko hindi na nakakatuwa,incidental-english,2022-12-10 11:53:32,Manila
70,"<b>Raw:</b> Me: Before.... 

Now:

Mamatay din naman kayo https://t.co/kha2UrETy4<br><b>Clean</b>: me before now mamatay din naman kayo",incidental-english,2022-12-10 11:53:43,Manila
71,"<b>Raw:</b> If wala naman, yung money mo nag ggrow lang dahil sa Investment. Pwede mong magamit for Education Funding, Capital for Business, Retirement, and pang bili ng assets.

Walang talo diba, may peace of mind ka pa dahil secure na ang future mo at ng family mo. 🤗💖

ctto of the photo<br><b>Clean</b>: if wala naman yung money mo nag ggrow lang dahil sa investment pwede mong magamit for education funding capital for business retirement and pang bili ng assets walang talo diba may peace of mind ka pa dahil secure na ang future mo at ng family mo ctto of the photo",incidental-english,2022-12-10 11:53:54,Manila
72,<b>Raw:</b> Saan kaya ulit kami sa December hahaha<br><b>Clean</b>: saan kaya ulit kami sa december hahaha,not-english,2022-12-10 11:54:07,Manila
73,<b>Raw:</b> @KianRoyPili @maynilad HAHAHA KAKA DELIVER LANG AH UHAW AGAD<br><b>Clean</b>: hahaha kaka deliver lang ah uhaw agad,not-english,2022-12-10 11:54:11,Manila
74,<b>Raw:</b> daming spoiler ep 5 pa lang ako hahah<br><b>Clean</b>: daming spoiler ep 5 pa lang ako hahah,incidental-english,2022-12-10 11:54:19,Manila
75,<b>Raw:</b> @insPIERREation one game at a time. babalik din laro mo. hindi mo mamamalayan umaayos na ulit kilos mo.<br><b>Clean</b>: one game at a time babalik din laro mo hindi mo mamamalayan umaayos na ulit kilos mo,code-switched,2022-12-10 11:54:28,Manila
76,<b>Raw:</b> Shuta nga oiliness of my face gahahahah<br><b>Clean</b>: shuta nga oiliness of my face gahahahah,code-switched,2022-12-10 11:54:34,Manila
77,<b>Raw:</b> @MundzRPG @NUWVTLB @biancajavate Nope. Anim na NUNS player ang nag commit next season.  Seasin 85 po sila<br><b>Clean</b>: nope anim na nuns player ang nag commit next season seasin 85 po sila,code-switched,2022-12-10 11:54:44,Manila
78,"<b>Raw:</b> Ang daming pink na balloons sa daang hari💗 
#KulayRosasAngBukas 
#800KMinusOne<br><b>Clean</b>: ang daming pink na balloons sa daang hari",code-switched,2022-12-10 11:54:56,Manila
79,<b>Raw:</b> Lakas maka-clout chaser ng Interest Check ng Be The Sun Concert tickets. Ibenta mo kung ibebenta mo. Wag mong ipost kung hindi!!! Gigil mo ko! 😂<br><b>Clean</b>: lakas maka clout chaser ng interest check ng be the sun concert tickets ibenta mo kung ibebenta mo wag mong ipost kung hindi gigil mo ko,code-switched,2022-12-10 11:55:12,Manila
80,"<b>Raw:</b> Good morning! 🌞☕

Di lang para sa iniwan ng jowa ang brokenhearted ha. Kapag may nakasakit sayo, or down ka sa dami ng mga problema sa buhay, pray ka lang. Talk to God. 🙏

#Godfirstalways https://t.co/QAin1rKQm8<br><b>Clean</b>: good morning di lang para sa iniwan ng jowa ang brokenhearted ha kapag may nakasakit sayo or down ka sa dami ng mga problema sa buhay pray ka lang talk to god",code-switched,2022-12-10 11:55:23,Manila
81,<b>Raw:</b> Happy 🙃 3rd year to us Dmci!!! Hopefully magbreak na tayo this year for good 🙂<br><b>Clean</b>: happy 3rd year to us dmci hopefully magbreak na tayo this year for good,code-switched,2022-12-10 11:55:30,Manila
82,<b>Raw:</b> Good morning.. TGiF see u tom bebeko 😘❤️🦍<br><b>Clean</b>: good morning tgif see u tom bebeko,code-switched,2022-12-10 11:55:38,Manila
83,"<b>Raw:</b> Tuwang tuwa si client sa akin at excited daw siya na mag personal lines ako para magamit ko skills ko sa ibang department 🥹 samantalang ako, feeling ko wala akong skills kung hindi chumismis. 🤣<br><b>Clean</b>: tuwang tuwa si client sa akin at excited daw siya na mag personal lines ako para magamit ko skills ko sa ibang department samantalang ako feeling ko wala akong skills kung hindi chumismis",incidental-english,2022-12-10 11:55:46,Manila
84,"<b>Raw:</b> @MonesReynold wow, wala bang closure na ganap? Like one last eme HAHAHAHAHAHAHA<br><b>Clean</b>: wow wala bang closure na ganap like one last eme hahahahahahaha",code-switched,2022-12-10 11:55:51,Manila
85,"<b>Raw:</b> @jamesabelc Too many to mention lol 

Mapag observe lang naman ako. Lamoyan<br><b>Clean</b>: too many to mention lol mapag observe lang naman ako lamoyan",code-switched,2022-12-10 11:55:54,Manila
86,<b>Raw:</b> Season ng 2 alice in the borderland tapos season 2 din nv all of us are dead? Ano ns netflix isa isa lang naman.<br><b>Clean</b>: season ng 2 alice in the borderland tapos season 2 din nv all of us are dead ano ns netflix isa isa lang naman,code-switched,2022-12-10 11:55:59,Manila
87,<b>Raw:</b> Tuesday na. Another day para mag-amok kay gmm kung bakit wala pa rin sa Spotify ang Have I Found ni Sea HAHAHAHA<br><b>Clean</b>: tuesday na another day para mag amok kay gmm kung bakit wala pa rin sa spotify ang have i found ni sea hahahaha,incidental-english,2022-12-10 11:56:23,Manila
88,"<b>Raw:</b> mahal ka namin our TOTGA bise @lenirobredo , no regrets ! 💖🫶🏻👏🏻🥹 https://t.co/mOSUtOytgh<br><b>Clean</b>: mahal ka namin our totga bise no regrets",code-switched,2022-12-10 11:56:36,Manila
89,"<b>Raw:</b> Petition to change Las Piñas to Las PINAS. I still need to search ""enye"" and copy ñ from Google. 😂 https://t.co/zcpOd8qrt4<br><b>Clean</b>: petition to change las piñas to las pinas i still need to search enye and copy ñ from google",non-syntactic-english,2022-12-10 11:57:05,Manila
90,"<b>Raw:</b> tas ang mahal ng grab 300+ , e kung magjejeep ako nasa 54php lang. prob lang e siguro traffic ngaun tas super init na. hahahahaha taena self, ang arte naten 😭<br><b>Clean</b>: tas ang mahal ng grab 300 e kung magjejeep ako nasa 54php lang prob lang e siguro traffic ngaun tas super init na hahahahaha taena self ang arte naten",incidental-english,2022-12-10 11:57:11,Manila
91,<b>Raw:</b> @vaughnic @bellemariano02 HAPPY BIRTHDAY BELLE I'M SO PROUD OF YOU dito lang kaming mga bubblies palagi para sayo ❤️ deserve mo lang ng blessings na natatanggap mo ngayon loveyou sana dika mag bago 😍<br><b>Clean</b>: happy birthday belle im so proud of you dito lang kaming mga bubblies palagi para sayo deserve mo lang ng blessings na natatanggap mo ngayon loveyou sana dika mag bago,code-switched,2022-12-10 11:57:18,Manila
92,<b>Raw:</b> not at my 100% today pero sige laban<br><b>Clean</b>: not at my 100 today pero sige laban,code-switched,2022-12-10 11:57:26,Manila
93,"<b>Raw:</b> Marcoleta withdraws. As a strategic vote, I am replacing him with Zubiri. We need to ensure that Hontiveros and Diokno will not win! https://t.co/NJkaFBveES<br><b>Clean</b>: marcoleta withdraws as a strategic vote i am replacing him with zubiri we need to ensure that hontiveros and diokno will not win",non-syntactic-english,2022-12-10 11:57:50,Manila
94,"<b>Raw:</b> Good morning Kweens except Daya Betty. 😒

#DragRace 

RuPaul’s Drag Race Season 14 Episode 12 Sneak | RuPaul’s Drag Race https://t.co/tlDepMzPfG via @YouTube<br><b>Clean</b>: good morning kweens except daya betty rupauls drag race season 14 episode 12 sneak rupauls drag race via",informal-english,2022-12-10 11:58:02,Manila
95,"<b>Raw:</b> Walang galawan pa din dito sa daan ko. At walking distance pa ito sa bahay ko.. 🥺

Wala naman ako choice.. Mag half day na lang talaga ako 😬 https://t.co/RHPp0MOu9m https://t.co/FAMa6gXLNp<br><b>Clean</b>: walang galawan pa din dito sa daan ko at walking distance pa ito sa bahay ko wala naman ako choice mag half day na lang talaga ako",code-switched,2022-12-10 11:58:07,Manila
96,<b>Raw:</b> Kaya tuloy tuloy lang ang pagbebenta para may funds sa treatment. Buti cleared na rin ako to return to work.<br><b>Clean</b>: kaya tuloy tuloy lang ang pagbebenta para may funds sa treatment buti cleared na rin ako to return to work,incidental-english,2022-12-10 11:58:13,Manila
97,<b>Raw:</b> Bat ba kase di pa ako gumagaling😭<br><b>Clean</b>: bat ba kase di pa ako gumagaling,not-english,2022-12-10 11:58:31,Manila
98,"<b>Raw:</b> Grabe yung violence ng games neto sa book, sana wag masyado i-tone down sa film 🙏🏻🙏🏻 pero I doubt kung magiging R-13 to. Pero sssooooo excited!! https://t.co/uWGFNHzETq<br><b>Clean</b>: grabe yung violence ng games neto sa book sana wag masyado i tone down sa film pero i doubt kung magiging r 13 to pero sssooooo excited",code-switched,2022-12-10 11:58:42,Manila
99,<b>Raw:</b> @KSPGIE @LeodyManggagawa @smninews Ni wala nga nagfofollow sa Twitter mo eh. 😂🤣😅<br><b>Clean</b>: ni wala nga nagfofollow sa twitter mo eh,not-english,2022-12-10 11:58:59,Manila
100,<b>Raw:</b> iba talaga when impostor syndrome kicks in ano 😞 hayy. fck it. 🤷🏻‍♂️ https://t.co/JMWQ8yOX8J<br><b>Clean</b>: iba talaga when impostor syndrome kicks in ano hayy fck it,code-switched,2022-12-10 11:59:05,Manila
101,<b>Raw:</b> parang gusto ko nalang tumira sa Mt. Province ☺️<br><b>Clean</b>: parang gusto ko nalang tumira sa mt province,not-english,2022-12-10 11:59:09,Manila
102,<b>Raw:</b> Pa-mine daw yung nakaputi ng sando. https://t.co/DWpHDm2ukO<br><b>Clean</b>: pa mine daw yung nakaputi ng sando,incidental-english,2022-12-10 11:59:15,Manila
103,<b>Raw:</b> gusto ata mag-artista ni @i/mee lol HAHAHAHAHAHA<br><b>Clean</b>: gusto ata mag artista ni mee lol hahahahahaha,not-english,2022-12-10 11:59:41,Manila
