,id,date,rawContent,cleaned_content,english_relative_frequency
128,129,2022-05-20 08:54:13+00:00,"If you're looking for a powerful vibrator, I've just got the new Domi 2 from Lovense, high quality and touches parts others just don't! #SexPositive I'm going to do a video demoing it soon https://t.co/PQulF5gBxq",if youre looking for a powerful vibrator ive just got the new domi 2 from lovense high quality and touches parts others just dont im going to do a video demoing it soon,0.875
131,132,2022-05-20 08:54:12+00:00,"Bluestone Mortgages completes second securitisation
https://t.co/JCp00THZz8",bluestone mortgages completes second securitisation,0.8
144,145,2022-05-20 08:54:11+00:00,"https://t.co/oMKl3nk0Va

Rishi has become Richi after the pandemic! 👏👏👏 🤦‍♂️",rishi has become richi after the pandemic,0.8571428571428571
145,146,2022-05-20 08:54:11+00:00,@RealPulseRogue Oof that’s a shitshow 😠😠 what did you end up doing?😩,oof thats a shitshow what did you end up doing,0.8
147,148,2022-05-20 08:54:11+00:00,@ianvincible oooo. weird. looks like a coding error! ha.,oooo weird looks like a coding error ha,0.875
157,158,2022-05-20 08:54:10+00:00,BioStock: New findings support the use of RhoVac’s cancer vaccine in several forms of cancer - https://t.co/3okyts417t,biostock new findings support the use of rhovacs cancer vaccine in several forms of cancer,0.8666666666666667
162,163,2022-05-20 08:54:10+00:00,LOOOL Tuchel’s interview after the game he’s sick and tries of these whores too 😂😂😂,loool tuchels interview after the game hes sick and tries of these whores too,0.8571428571428571
172,173,2022-05-20 08:54:08+00:00,"Vangelis, cyberpunk's OG musician and composer, has died. He was 79 via /r/Cyberpunk by u/ owlpellet #cyberpunk #cyberpunk2077 #gaming https://t.co/g18du2Gl83",vangelis cyberpunks og musician and composer has died he was 79 via rcyberpunk by u owlpellet,0.8
191,192,2022-05-20 08:54:07+00:00,First day of trading in Vultus AB - https://t.co/mfJ8FwDS6X,first day of trading in vultus ab,0.8571428571428571
195,196,2022-05-20 08:54:07+00:00,"@RachelWoo18 Those look almost,_almost_ too good to eat!",those look almostalmost too good to eat,0.8571428571428571
203,204,2022-05-20 08:54:06+00:00,"@JonnyGarrett So sorry to hear this. @nikkirailton had to have puva when she was a child. She swears by steroid/hydroquartisone cream &amp; the only other cream is acqueous cream that works. Although, Neutrogena is the only different cream she's tried in years that has made any other improvement.",so sorry to hear this had to have puva when she was a child she swears by steroidhydroquartisone cream and the only other cream is acqueous cream that works although neutrogena is the only different cream shes tried in years that has made any other improvement,0.8695652173913043
263,264,2022-05-20 08:54:00+00:00,"@Wanderlusting_M She’s as close to perfection as you’ll ever get! Absolute stunner,oozes class and is a man’s dream",shes as close to perfection as youll ever get absolute stunneroozes class and is a mans dream,0.8235294117647058
272,273,2022-05-20 08:53:59+00:00,@nrken19 Reminds me of David Schofield,reminds me of david schofield,0.8
278,279,2022-05-20 08:53:58+00:00,"@adilray In the same way remoaners have refused to accept Brexit despite the result, MSM/the liberal left are refusing to accept the decision of the Met re partygate. You can’t keep complaining simply to get the outcome you would like",in the same way remoaners have refused to accept brexit despite the result msmthe liberal left are refusing to accept the decision of the met re partygate you cant keep complaining simply to get the outcome you would like,0.8974358974358975
283,284,2022-05-20 08:53:58+00:00,"Music for a sushi restaurant, Late night talking, Matilda, Keep driving, Love of my life xxxxxx",music for a sushi restaurant late night talking matilda keep driving love of my life xxxxxx,0.875
306,307,2022-05-20 08:53:55+00:00,"The jury also heard from Depp’s former psychologist, Dr. Alan Blaustein. He testified that Depp struggled with “impatience and anger” during his relationship with Heard. Blaustein also testified that he was often concerned about Depp’s alcohol and drug use.",the jury also heard from depps former psychologist dr alan blaustein he testified that depp struggled with impatience and anger during his relationship with heard blaustein also testified that he was often concerned about depps alcohol and drug use,0.8717948717948718
309,310,2022-05-20 08:53:54+00:00,Portrait of William Gibson. Tried to be fast and loose. Like Neuromancer. via /r/Cyberpunk by u/ encab91 #cyberpunk #cyberpunk2077 #gaming https://t.co/7I4gKjc8Wk,portrait of william gibson tried to be fast and loose like neuromancer via rcyberpunk by u encab91,0.875
310,311,2022-05-20 08:53:54+00:00,"Check out New Nivea Men Hyaluron face Moisturising Gel ( Anti-age) 50 ml, NEW https://t.co/tYs1wjxDyZ #eBay via @eBay_UK",check out new nivea men hyaluron face moisturising gel anti age 50 ml new via,0.8571428571428571
325,326,2022-05-20 08:53:53+00:00,@Chill_letChill but there is -- there are a number of European banks who can do what the ricains can do; if the ECB forbids the ricains to do business in the EU then SocGen and BNPP will be happy,but there is there are a number of european banks who can do what the ricains can do if the ecb forbids the ricains to do business in the eu then socgen and bnpp will be happy,0.8648648648648649
328,329,2022-05-20 08:53:53+00:00,Pin this on the door at London Colney. Vivianne is a gunner. #arsenal 🐐 https://t.co/Z2P1Ph6RJl,pin this on the door at london colney vivianne is a gunner,0.8333333333333334
364,365,2022-05-20 08:53:50+00:00,CaliGOAT been running the game for 2 months straight 😮‍💨 https://t.co/DPDgq3Aa4u,caligoat been running the game for 2 months straight,0.875
383,384,2022-05-20 08:53:47+00:00,"@TBM_V7 @Tutes24 @Toffee_Alan1973 @Rob_Nufc93 @chris_sutton73 And didn't Vitaliy Mykolenko sign in January? Think he was around £18m.

Alli was bonus dependent but could reach £40m - but clearly Everton still spend a chunk.",and didnt vitaliy mykolenko sign in january think he was around 18m alli was bonus dependent but could reach 40m but clearly everton still spend a chunk,0.84
405,406,2022-05-20 08:53:42+00:00,@KevinSnowman Have a lovely time kev x,have a lovely time kev x,0.8333333333333334
408,409,2022-05-20 08:53:42+00:00,"System Active 🚀

Sensors:
CPU Inlet: 30.2 °C
GPU Inlet: 27.7 °C
Pump Outlet: 31.9 °C
Ambient: 23.1 °C
Flow: 42.4 l/h
Delta: 10.1 °C
CPU CCD1 (Tdie): 35.0 °C
CPU CCD2 (Tdie): 44.0 °C
GPU (Core): 41.9 °C
GPU (VRAM): 56.0 °C",system active sensors cpu inlet 30 2 c gpu inlet 27 7 c pump outlet 31 9 c ambient 23 1 c flow 42 4 lh delta 10 1 c cpu ccd1 tdie 35 0 c cpu ccd2 tdie 44 0 c gpu core 41 9 c gpu vram 56 0 c,0.8
489,490,2022-05-20 08:53:32+00:00,McIlroy credits late Augusta surge after best opening round to a Major for 11 years sees him lead PGA Championship https://t.co/3Mi730GZu0,mcilroy credits late augusta surge after best opening round to a major for 11 years sees him lead pga championship,0.8947368421052632
492,493,2022-05-20 08:53:32+00:00,"@Shashie08 Nekuti priorities are upside down , this should have gone to hospitals, schools, (education, and health) There is no clean running water in Chiredzi &amp; Harare. Roads kwachivi zero even food for work hakuna. Povo Q for 10kg mbeu saka ndichiramba",nekuti priorities are upside down this should have gone to hospitals schools education and health there is no clean running water in chiredzi and harare roads kwachivi zero even food for work hakuna povo q for 10kg mbeu saka ndichiramba,0.8205128205128205
497,498,2022-05-20 08:53:31+00:00,@Unos_Eyepatch @dantemustdie234 Need to rewatch his Stormlight reviews to see if I see this. Although tbf Brando didn't mind it seems because they have hung out and spoke since.,need to rewatch his stormlight reviews to see if i see this although tbf brando didnt mind it seems because they have hung out and spoke since,0.8888888888888888
515,516,2022-05-20 08:53:29+00:00,@Brendelbored @kenklippenstein nom nom sluuuurp boot yummy nom nom,nom nom sluuuurp boot yummy nom nom,0.8571428571428571
527,528,2022-05-20 08:53:28+00:00,"Hmm...
Don Giovanson - a PM
Leporellings - his aide
The Commend A Tory - former head of 1722 Committee
Donna Anna - his daughter
Don Oppositio - her fiancé
Donna Elvira - Giovanson's ex-lover
Masetto - a journalist
Zerlina - a PR girl
Scenes are posts from Leporellings's blog",hmm don giovanson a pm leporellings his aide the commend a tory former head of 1722 committee donna anna his daughter don oppositio her fiancé donna elvira giovansons ex lover masetto a journalist zerlina a pr girl scenes are posts from leporellingss blog,0.8333333333333334
537,538,2022-05-20 08:53:26+00:00,And we LIVE for kick-ass Higgy! 🔥 #SaveMagnumPI https://t.co/KPE4tbzQTP,and we live for kick ass higgy,0.8571428571428571
560,561,2022-05-20 08:53:25+00:00,"LawDeb CEO Denis Jackson (left) and James Henderson, our joint portfolio manager, Janus Henderson Investors attending last night's @AICPRESS 2022 Shareholder Communications Awards, LawDeb shortlisted for Best Factsheet - lovely to see everyone again #BetterTogether https://t.co/KU4vKTh6ew",lawdeb ceo denis jackson left and james henderson our joint portfolio manager janus henderson investors attending last nights 2022 shareholder communications awards lawdeb shortlisted for best factsheet lovely to see everyone again,0.8709677419354839
607,608,2022-05-20 08:53:20+00:00,@Saif53905047 @Chiltan @jerryshah Do me a favour. Visit interior Sindh for 2 weeks.,do me a favour visit interior sindh for 2 weeks,0.8888888888888888
628,629,2022-05-20 08:53:17+00:00,"@EmergMedDr Um, do a PCR because symptomatic?",um do a pcr because symptomatic,0.8333333333333334
644,645,2022-05-20 08:53:15+00:00,@SkyBetLeagueOne @SunderlandAFC @wwfcofficial Excited ...we'll have those Makems for breakfast! 💪 #WWFC,excited well have those makems for breakfast,0.8571428571428571
654,655,2022-05-20 08:53:14+00:00,@AmitDhun_ @PrezSolana You got this Prez! HAIL HYDRA,you got this prez hail hydra,0.8333333333333334
674,675,2022-05-20 08:53:13+00:00,"@NathanSingleton @JosephRusso1969 Never come between we Italian men and our vests Nathan. Proprio bono, Beppe!",never come between we italian men and our vests nathan proprio bono beppe,0.8461538461538461
690,691,2022-05-20 08:53:11+00:00,@deadlinenews Congratulations Tony singh MBE sounds exciting 😀,congratulations tony singh mbe sounds exciting,0.8333333333333334
697,698,2022-05-20 08:53:10+00:00,"What I see instead:

- An environment stressing as hell
- Poor adhesion to the substrate
- Full of chemorepellents and signals that induce retraction of neurites
- It's amazing how those ginormous blobs of membrane come back to the cell body https://t.co/APMIBSHaZ9",what i see instead an environment stressing as hell poor adhesion to the substrate full of chemorepellents and signals that induce retraction of neurites its amazing how those ginormous blobs of membrane come back to the cell body,0.8947368421052632
734,735,2022-05-20 08:53:05+00:00,What Irrational/Dumb Thing Does Society See as Normal? https://t.co/sKEIORHvpJ https://t.co/avP1htUXzT,what irrationaldumb thing does society see as normal,0.875
766,767,2022-05-20 08:53:02+00:00,"Don't worry Jeremy Corbyn has your back.
https://t.co/UMQxBhyerA https://t.co/MA1qkFSWo5",dont worry jeremy corbyn has your back,0.8571428571428571
767,768,2022-05-20 08:53:02+00:00,"@StrabzEU Fortnite geforce now, games pass, android &gt; apex &gt; cod",fortnite geforce now games pass android gt apex gt cod,0.8
775,776,2022-05-20 08:53:00+00:00,"Aljaz Skorjanec's Strictly co-star Sara Davies snubs new partner 'Down to a Ford Fiesta!'
https://t.co/Xnk85wAEEm",aljaz skorjanecs strictly co star sara davies snubs new partner down to a ford fiesta,0.8666666666666667
776,777,2022-05-20 08:53:00+00:00,@FabrizioRomano @thespursweb Is he coming to Chelsea?,is he coming to chelsea,0.8
788,789,2022-05-20 08:52:59+00:00,"@BinanceAfrica @TrustWallet @binance 
@BinanceAfrica 
@TrustWallet 
Can I recover my bitcoin from my private key?",can i recover my bitcoin from my private key,0.8888888888888888
796,797,2022-05-20 08:52:59+00:00,.@BlackRock CEO Larry Fink: Stop funding Adani’s coal! #STOPADANI,ceo larry fink stop funding adanis coal,0.8571428571428571
806,807,2022-05-20 08:52:57+00:00,@michaeldweiss Russians saying ‘Bucha has been totally disproved! Ha ha ha!’ Annoy the hell out of me.,russians saying bucha has been totally disproved ha ha ha annoy the hell out of me,0.875
819,820,2022-05-20 08:52:55+00:00,tweeting @KimKardashian everyday until she replies to me🥺,tweeting everyday until she replies to me,0.8571428571428571
826,827,2022-05-20 08:52:54+00:00,the key to the Conde Nast union being recognised by Anna Wintour is this man i think https://t.co/ybkSYhhKQp https://t.co/14BK7siCif,the key to the conde nast union being recognised by anna wintour is this man i think,0.8823529411764706
853,854,2022-05-20 08:52:51+00:00,~ omg. Wtf did I write? Hahahah https://t.co/5BYNlJL2UP,omg wtf did i write hahahah,0.8333333333333334
866,867,2022-05-20 08:52:49+00:00,JME has looked the same since he entered the scene. That nigga hasn’t aged one bit.,jme has looked the same since he entered the scene that nigga hasnt aged one bit,0.875
908,909,2022-05-20 08:52:43+00:00,Why am I in the waiting room for N Dubz ticket? Na na nii,why am i in the waiting room for n dubz ticket na na nii,0.8571428571428571
911,912,2022-05-20 08:52:43+00:00,Chelsea ICON. Easily starts next to JT in the Chelsea all time XI. My hero❤️ https://t.co/7D7ZOmsUbA,chelsea icon easily starts next to jt in the chelsea all time xi my hero,0.8
913,914,2022-05-20 08:52:43+00:00,"Barclays to tether: the test is yet to come
https://t.co/jHzzGXqC8m",barclays to tether the test is yet to come,0.8888888888888888
914,915,2022-05-20 08:52:42+00:00,"Barclays to tether: the test is yet to come
https://t.co/7BmYPMBfNa",barclays to tether the test is yet to come,0.8888888888888888
921,922,2022-05-20 08:52:42+00:00,"""A neutral #Ukraine with binding security guarantees would be the best solution for the conflict"": Herfried Münkler, Political Scientist https://t.co/JrQvhvB4xl",a neutral with binding security guarantees would be the best solution for the conflict herfried münkler political scientist,0.8888888888888888
956,957,2022-05-20 08:52:37+00:00,@jamiejracing @equinties You're clearly butthurt your £5 max bet is only returning £8. Learn to move size pussy or back your longshots £1 ew,youre clearly butthurt your 5 max bet is only returning 8 learn to move size pussy or back your longshots 1 ew,0.8947368421052632
988,989,2022-05-20 08:52:32+00:00,@SuperDracos I don’t like them but still need WL,i dont like them but still need wl,0.875
1004,1005,2022-05-20 08:52:30+00:00,"After US visit, At the special invitation of China's State Councilor and Foreign Minister Wang Yi, Foreign Minister Bilawal Bhutto Zardari will visit China on Saturday. @BBhuttoZardari https://t.co/GAJ6RoqDt6",after us visit at the special invitation of chinas state councilor and foreign minister wang yi foreign minister bilawal bhutto zardari will visit china on saturday,0.8846153846153846
1011,1012,2022-05-20 08:52:29+00:00,A farmer will be walkin by with his sheep watchin you clap cheeks https://t.co/w3mJv23IiO,a farmer will be walkin by with his sheep watchin you clap cheeks,0.8461538461538461
1040,1041,2022-05-20 08:52:25+00:00,Geri Horner stuns in dazzling outfit for never-before-seen-photos https://t.co/JlH0O7swjj,geri horner stuns in dazzling outfit for never before seen photos,0.8181818181818182
1046,1047,2022-05-20 08:52:24+00:00,Evil Dead PS5 #4 demon gamplay https://t.co/UthnBeIPFk via @YouTube #EvilDeadTheGame #PS5 @EvilDeadTheGame,evil dead ps5 demon gamplay via,0.8
1047,1048,2022-05-20 08:52:24+00:00,"@benwehrman @GameStopNFT I’m an idiot, but still think GAMESTOP NFT market place is going to blow up things on all kinds of levels. I like the stock. $GME",im an idiot but still think gamestop nft market place is going to blow up things on all kinds of levels i like the stock gme,0.8846153846153846
1054,1055,2022-05-20 08:52:23+00:00,@ToniRuediger @PlayersTribune @TPTFootball Thank you for everything rudi 💙,thank you for everything rudi,0.8
1065,1066,2022-05-20 08:52:22+00:00,@ViviAnneHunt This is so important for authors! Goodreads is great! 🙌💙,this is so important for authors goodreads is great,0.8888888888888888
1078,1079,2022-05-20 08:52:20+00:00,"@katystoll Same, but I faceplanted on the table",same but i faceplanted on the table,0.8571428571428571
1096,1097,2022-05-20 08:52:18+00:00,@Lizzie_Chantree I bet it is. Everyone’s experience is different xx,i bet it is everyones experience is different xx,0.8888888888888888
1099,1100,2022-05-20 08:52:18+00:00,"@paulhutcheon Nothing to do with accusing,she felt him 🤔",nothing to do with accusingshe felt him,0.8571428571428571
1162,1163,2022-05-20 08:52:11+00:00,@tom_usher_ Lots of likes on this! I consider myself chastened...,lots of likes on this i consider myself chastened,0.8888888888888888
1188,1189,2022-05-20 08:52:07+00:00,You’d have thought they’d won the league https://t.co/KWwMbkshmw,youd have thought theyd won the league,0.8571428571428571
1205,1206,2022-05-20 08:52:05+00:00,Is that denzel Washington in the 3rd pic 👀😂😂 https://t.co/RYeYTbJusG,is that denzel washington in the 3rd pic,0.8571428571428571
1207,1208,2022-05-20 08:52:05+00:00,@LandishArthur_ Chale!!! She take do me ooo,chale she take do me ooo,0.8333333333333334
1224,1225,2022-05-20 08:52:03+00:00,@OhSoSenorita That's everyone's hope tbh.  Hope whoever you end up with treats you well 🙏🏽 .  Never heard of that place but I'm going Turkey later this year.  I previously went to Olu Deniz which is stunning,thats everyones hope tbh hope whoever you end up with treats you well never heard of that place but im going turkey later this year i previously went to olu deniz which is stunning,0.8823529411764706
1228,1229,2022-05-20 08:52:02+00:00,"FIRMS in last 24h. 
A. Heavy bombardment N of Kharkiv
B. Lots W of Izyum &amp; some to E &amp; S
C. 6 in Belgorod Oblast (🇷🇺) - behind the lines/sabotage?
D. Note fires E of Chuhuiv -🇺🇦 advancing to cut supply lines?
E. V little in Donbas(?!) https://t.co/8fmaghIrsi",firms in last 24h a heavy bombardment n of kharkiv b lots w of izyum and some to e and s c 6 in belgorod oblast behind the linessabotage d note fires e of chuhuiv advancing to cut supply lines e v little in donbas,0.8837209302325582
1240,1241,2022-05-20 08:52:01+00:00,Darcydog on his train adventure today #dogsontrains https://t.co/iILL7jwVmz,darcydog on his train adventure today,0.8333333333333334
1279,1280,2022-05-20 08:51:57+00:00,"Everton fans saying Vieria should be fined, banned from football, get in the bin you utter smelly hooligans!",everton fans saying vieria should be fined banned from football get in the bin you utter smelly hooligans,0.8888888888888888
1284,1285,2022-05-20 08:51:56+00:00,"@MisterShugar @Postsubman cream &amp;all for herself?
Go back &amp;slowly read that screenshot again &amp;u will understand that my point isn't about the sharwama or ice cream, rather the girl's entitled mentality which is prevalent with most Nigerian girls.",cream andall for herself go back andslowly read that screenshot again andu will understand that my point isnt about the sharwama or ice cream rather the girls entitled mentality which is prevalent with most nigerian girls,0.8888888888888888
1313,1314,2022-05-20 08:51:53+00:00,@Shell_Coco Lucky he didn’t floor them tbh,lucky he didnt floor them tbh,0.8333333333333334
1335,1336,2022-05-20 08:51:50+00:00,#football Arrest over Nottingham Forest play-off match trouble https://t.co/KtI8vCAK8s,arrest over nottingham forest play off match trouble,0.875
1344,1345,2022-05-20 08:51:49+00:00,28 days to be the baddest version of myself. Lol.,28 days to be the baddest version of myself lol,0.8888888888888888
1365,1366,2022-05-20 08:51:47+00:00,"@TomGlitter love dierre, the french flair",love dierre the french flair,0.8
1371,1372,2022-05-20 08:51:47+00:00,just me n u ratface x https://t.co/M5jwWM8Ye7,just me n u ratface x,0.8333333333333334
1372,1373,2022-05-20 08:51:47+00:00,Cup winners! Great Bentley just beat Barnet in the Non League Trophy Final https://t.co/bGnpC35Voo [Pro App],cup winners great bentley just beat barnet in the non league trophy final pro app,0.8666666666666667
1376,1377,2022-05-20 08:51:46+00:00,@toydroned can u plz leak i wanna eat nuggies for free and get 300k tyvm,can u plz leak i wanna eat nuggies for free and get 300k tyvm,0.8461538461538461
1387,1388,2022-05-20 08:51:45+00:00,@RebeccaCreedy For you Friday smells like guiness and bubbles 😂,for you friday smells like guiness and bubbles,0.875
1436,1437,2022-05-20 08:51:39+00:00,@georgec1878 @Dazzalad2021 @TheAthleticUK @Paddy_Boyland You’ve got the same mentality as Burnley fans,youve got the same mentality as burnley fans,0.875
1452,1453,2022-05-20 08:51:35+00:00,We've got super Pat Vieira..,weve got super pat vieira,0.8
1463,1464,2022-05-20 08:51:34+00:00,"We have updated our Cybersecurity Tracker to include the ban on Huawei and ZTE in Canada

https://t.co/wYF9520cSb",we have updated our cybersecurity tracker to include the ban on huawei and zte in canada,0.8125
1475,1476,2022-05-20 08:51:33+00:00,imagine beefing with someone and being like Bro. Take my 88x31 button off ur website duje. Fuck u,imagine beefing with someone and being like bro take my 88x31 button off ur website duje fuck u,0.8235294117647058
1487,1488,2022-05-20 08:51:30+00:00,"@KiraCatLondon Oh thank you Mia, you’re so kind. I’ll let her know what you said tonight. Have a good one 💋❤️",oh thank you mia youre so kind ill let her know what you said tonight have a good one,0.8947368421052632
1491,1492,2022-05-20 08:51:30+00:00,"#TheGuardian - Fury as Johnson escapes Partygate with single fine

#partygate #borisjohnson #suegray #suegrayreport #suegrayday @guardian #frontpagestoday #uk 🗞 https://t.co/U7waoq6pY9",fury as johnson escapes partygate with single fine,0.875
1498,1499,2022-05-20 08:51:29+00:00,"The F in Friday Stands For Fresh, Fun, Funny, Fantastic, Fabulous, feisty, futuristic, frivolous, fashionistic and Ofcourse FfeBanene 😂😎 
Lovely Weekend One Love ❤️
#ffebanene https://t.co/m14hCqIPIQ",the f in friday stands for fresh fun funny fantastic fabulous feisty futuristic frivolous fashionistic and ofcourse ffebanene lovely weekend one love,0.8636363636363636
1502,1503,2022-05-20 08:51:28+00:00,@blueraventales That's awesome!!!! 🙌💙 This is soooo important 🙌,thats awesome this is soooo important,0.8333333333333334
1504,1505,2022-05-20 08:51:28+00:00,@ImJustL94029202 @ORiginalRank @RahJos10 @User1000011111 @Blue_Footy You waffling Rafa had them where they was while playing the shit teams lamps played Leicester united city twice Chelsea Liverpool  in them games and still stayed up,you waffling rafa had them where they was while playing the shit teams lamps played leicester united city twice chelsea liverpool in them games and still stayed up,0.8928571428571429
1531,1532,2022-05-20 08:51:25+00:00,Gym in toronto vs london be so different like cmon bro hop on the tren,gym in toronto vs london be so different like cmon bro hop on the tren,0.8
1571,1572,2022-05-20 08:51:21+00:00,"Politics latest news: Sue Gray has right to name senior officialsfined over partygate, says Dominic Raab - The Telegraph https://t.co/HxoskCvn7w",politics latest news sue gray has right to name senior officialsfined over partygate says dominic raab the telegraph,0.8888888888888888
1599,1600,2022-05-20 08:51:17+00:00,"Happy days 😊

Always a thrilll to be given an EP. 

Thank you @BBCLdnWeather 

BBC Weather Watchers report for Twickenham #weatherwatchers https://t.co/RAUaFJKild",happy days always a thrilll to be given an ep thank you bbc weather watchers report for twickenham,0.8888888888888888
1610,1611,2022-05-20 08:51:15+00:00,"Boris - wherever you are, don't come back. Thanks xo",boris wherever you are dont come back thanks xo,0.8888888888888888
1612,1613,2022-05-20 08:51:15+00:00,What’s the poshest fruit? Apricots?,whats the poshest fruit apricots,0.8
1623,1624,2022-05-20 08:51:13+00:00,@noreward_norisk It's not dominating the MSM at all,its not dominating the msm at all,0.8571428571428571
1631,1632,2022-05-20 08:51:12+00:00,@easy_geoff Bless ya Geoff ... Thanks Mate ... COYI ... ⚒️⚒️,bless ya geoff thanks mate coyi,0.8333333333333334
1643,1644,2022-05-20 08:51:11+00:00,1955 Mercedes Sells For Record $143 Million: Sotheby’s https://t.co/Mx4fTgiYby,1955 mercedes sells for record 143 millionsothebys,0.8
1661,1662,2022-05-20 08:51:08+00:00,I think Matilda has my heart #HarrysHouse,i think matilda has my heart,0.8333333333333334
1679,1680,2022-05-20 08:51:06+00:00,"""I will always be Chelsea and for that, I thank you.""

Antonio Rüdiger, thank you 💙 https://t.co/OIfs8IXghW",i will always be chelsea and for that i thank you antonio rüdiger thank you,0.8666666666666667
1696,1697,2022-05-20 08:51:05+00:00,"Darktrace's share price has climbed 9% since opening at 8am. On its current trajectory it'll reverse by lunchtime the 15% collapse a couple of days ago when Nicole Eagan's involvement in the Autonomy fraud was highlighted by the High Court.

BTFD, yo.",darktraces share price has climbed 9 since opening at 8am on its current trajectory itll reverse by lunchtime the 15 collapse a couple of days ago when nicole eagans involvement in the autonomy fraud was highlighted by the high court btfd yo,0.8974358974358975
1705,1706,2022-05-20 08:51:03+00:00,"Drink your T, they said.
Smh https://t.co/VJQbuWukUk",drink your t they said smh,0.8333333333333334
1708,1709,2022-05-20 08:51:03+00:00,"Take your pick.

Woolwich Arsenal station https://t.co/t48a1JvDI2",take your pick woolwich arsenal station,0.8333333333333334
1721,1722,2022-05-20 08:51:03+00:00,'An incredible night': Lampard and fans celebrate Everton's Premier League survival – video https://t.co/c8ZyGSqERp,an incredible night lampard and fans celebrate evertons premier league survival video,0.8333333333333334
1738,1739,2022-05-20 08:51:01+00:00,Us Naijas are too gone man said Chris brown https://t.co/8JoZSouFeA,us naijas are too gone man said chris brown,0.8888888888888888
1741,1742,2022-05-20 08:51:00+00:00,"'Supporting PGR students' mental health and well-being' workshop 
🗓️30 May
⏰1pm–2pm
🗺️In-person, Torrington Place
Sign up now...
https://t.co/S0LlGOxKpO https://t.co/RovBBXP1se",supporting pgr students mental health and well being workshop 30 may 1pm2pm in person torrington place sign up now,0.8823529411764706
1760,1761,2022-05-20 08:50:58+00:00,Award for Ealing Blues Festival Founder - Robert Salmons honoured for promoting live music and local music heritage https://t.co/WQ1a0MZMJB https://t.co/a0Qobr2YYK,award for ealing blues festival founder robert salmons honoured for promoting live music and local music heritage,0.8823529411764706
1792,1793,2022-05-20 08:50:55+00:00,@beckiandchris @lilafromyoutube They always think my H4 is a taser 🤦🏻‍♀️,they always think my h4 is a taser,0.8571428571428571
1799,1800,2022-05-20 08:50:54+00:00,Jummah Mubarak everyone. Have a blessed and beautiful day. 💕,jummah mubarak everyone have a blessed and beautiful day,0.8888888888888888
1815,1816,2022-05-20 08:50:51+00:00,Holly Willoughby irritated as Beverley Turner tells struggling parents 'get a job' https://t.co/vOXFKRjmeR,holly willoughby irritated as beverley turner tells struggling parents get a job,0.8333333333333334
1844,1845,2022-05-20 08:50:47+00:00,@Jamie_N17 @JacoCats Not only gil. Emerson and Pape matar sarr,not only gil emerson and pape matar sarr,0.875
1855,1856,2022-05-20 08:50:46+00:00,"UN BEAU MATIN is a sweet balm of a film, maybe my favorite Mia Hansen-Løve yet. Patient, tender performance by Léa Seydoux. Everything is small - gestures, looks,tragedies,loves,apartments - but never feels inconsequential. #Cannes2022",un beau matin is a sweet balm of a film maybe my favorite mia hansen løve yet patient tender performance by léa seydoux everything is small gestures lookstragedieslovesapartments but never feels inconsequential,0.8125
